"","state","district_id","cand_id","incumbent","party","primary_votes","primary_percent","runoff_votes","runoff_percent","general_votes","general_percent","won","footnotes","cand_name","cand_ici","pty_cd","cand_pty_affiliation","ttl_receipts","trans_from_auth","ttl_disb","trans_to_auth","coh_bop","coh_cop","cand_contrib","cand_loans","other_loans","cand_loan_repay","other_loan_repay","debts_owed_by","ttl_indiv_contrib","cand_office_st","cand_office_district","other_pol_cmte_contrib","pol_pty_contrib","cvg_end_dt","indiv_refunds","cmte_refunds"
"1200","TX","21","H6TX21244",FALSE,"DEM",20595,0.410038425548012,NA,NA,NA,NA,FALSE,NA,"VAKIL, TEJAS","C",1,"DEM",54102.36,0,54102.36,0,0,0,39121.36,8000,0,4908.47,0,3091.53,6981,"TX","21",0,0,2016-07-14,450,0
"1201","TX","22","H8TX22107",TRUE,"REP",73375,1,NA,NA,181864,0.595215730682752,TRUE,NA,"OLSON, PETER G.","I",2,"REP",1551907.95,0,1424608.68,0,330544.29,457843.56,0,0,0,0,0,0,564355.23,"TX","22",963645.44,0,2016-12-31,12400,725
"1202","TX","22","H4TX22163",FALSE,"DEM",23084,0.761596832728472,NA,NA,123679,0.404784269317248,FALSE,NA,"GIBSON, MARK","C",1,"DEM",24584,0,36495.44,0,1490,-12505.43,0,11957,0,0,0,0,12627,"TX","22",0,0,2016-11-28,0,0
"1203","TX","23","H0TX23086",TRUE,"REP",39870,0.822095756526042,NA,NA,110577,0.482942807852729,TRUE,NA,"HURD, WILLIAM","I",2,"REP",4184833.18,258483.57,4232951.96,0,78265.2,30146.42,0,0,0,70000,0,186890.84,2142216.78,"TX","23",1767514.97,0,2016-12-31,25458.13,18950
"1204","TX","23","H2TX23124",FALSE,"DEM",43223,0.883707141542802,NA,NA,107526,0.469617627148254,FALSE,NA,"GALLEGO, PETE","C",1,"DEM",2198475.57,15151.11,2227078.06,14051.11,28865.07,262.58,0,0,0,0,0,16352.64,1561877.89,"TX","23",584608.11,14990,2016-12-31,13934.73,9650
"1205","TX","24","H4TX24094",TRUE,"REP",67412,1,NA,NA,154845,0.561775536488472,TRUE,NA,"MARCHANT, KENNY E MR.","I",2,"REP",1033312.66,0,528905.18,0,877891.2,1382298.68,0,50000,0,50000,0,0,174775,"TX","24",718664.82,0,2016-12-31,200,0
"1206","TX","24","H6TX24149",FALSE,"DEM",27803,1,NA,NA,108389,0.393233805576215,FALSE,NA,"MCDOWELL, JAN","C",1,"DEM",21914.69,0,21796.25,120,0,118.44,0,0,0,0,0,0,15917.46,"TX","24",1550,4100,2016-12-31,0,0
"1207","TX","25","H2TX33040",TRUE,"REP",83965,1,NA,NA,180988,0.58346335865066,TRUE,NA,"WILLIAMS, ROGER","I",2,"REP",1718990.87,253340.68,1216409.13,5979.01,416817.86,919399.6,0,0,0,0,0,11527.02,869192.49,"TX","25",583403.79,0,2016-12-31,8599,7595
"1208","TX","25","H6TX25179",FALSE,"DEM",44633,1,NA,NA,117073,0.37741621426453,FALSE,NA,"THOMAS, KATHLEEN","C",1,"DEM",55579.27,0,52100.87,0,0,3478.4,0,0,0,0,0,331.04,46333.24,"TX","25",1700,6540,2016-12-31,1080,0
"1209","TX","26","H2TX26093",TRUE,"REP",73607,0.793606469002695,NA,NA,211730,0.663563996489908,TRUE,NA,"BURGESS, MICHAEL C. DR.","I",2,"REP",1364055.55,2541.67,1091006.23,0,205055.67,478104.99,0,0,0,0,0,0,376458.49,"TX","26",984746.38,0,2016-12-31,7593.58,0
"1210","TX","27","H0TX27061",TRUE,"REP",42195,0.559059291156012,NA,NA,142251,0.616926880041634,TRUE,NA,"FARENTHOLD, RANDOLPH BLAKE","I",2,"REP",1103979,2000,1113535.86,0,47001.17,37444.31,0,0,0,0,0,0,592920.91,"TX","27",506466.77,0,2016-12-31,2250,0
"1211","TX","27","H6TX27084",FALSE,"REP",33280,0.440940708843988,NA,NA,NA,NA,FALSE,NA,"DEEB, GREGORY PATRICK","C",2,"REP",196605.72,0,196312.61,0,0,293.11,10426.03,57277.5,0,0,0,76475.22,128902.19,"TX","27",0,0,2016-12-31,0,0
"1212","TX","27","H6TX27092",FALSE,"DEM",15939,0.50334743889345,NA,NA,88329,0.383073119958366,FALSE,NA,"BARRERA, RAUL (ROY)","C",1,"DEM",23558.99,0,20852.64,0,0,2706.35,2360.53,3010.22,137.24,765,0,2382.46,16201,"TX","27",1100,750,2016-12-31,1389.47,0
"1213","TX","28","H2TX23082",TRUE,"DEM",49993,0.897927293627416,NA,NA,122086,0.661920820637382,TRUE,NA,"CUELLAR, HENRY","I",1,"DEM",1689931.66,0,929900.1,0,1317752.49,2077784.05,15750,0,0,0,0,0,684250.66,"TX","28",968040.51,0,2016-12-31,3175,0
"1214","TX","29","H2TX29030",TRUE,"DEM",17814,0.574459851660755,NA,NA,95649,0.724712460790108,TRUE,NA,"GREEN, RAYMOND E. 'GENE'","I",1,"DEM",1804288.75,0,1908763.16,0,1183124.25,1078649.84,0,0,0,0,0,200,520639.24,"TX","29",1282583.44,0,2016-12-31,1000,4000
"1215","TX","29","H6TX29064",FALSE,"DEM",11972,0.386069009996775,NA,NA,NA,NA,FALSE,NA,"GARCIA, ADRIAN","C",1,"DEM",390998.62,0,387108.14,0,0,3890.48,0,0,0,0,0,19309.84,384560.45,"TX","29",3550,0,2016-12-31,11380,0
"1216","TX","29","H6TX29056",FALSE,"DEM",1224,0.0394711383424702,NA,NA,NA,NA,FALSE,NA,"GARCIA, DOMINIQUE MICHELLE","C",1,"DEM",6001,0,6001,0,5001,5001,6001,0,0,0,0,0,0,"TX","29",0,0,2016-03-31,0,0
"1217","TX","30","H2TX00015",TRUE,"DEM",44527,0.694226601599651,NA,NA,170502,0.779167009404732,TRUE,NA,"JOHNSON, EDDIE BERNICE","I",1,"DEM",383489.59,0,375432.46,45000,78765.92,86823.05,0,0,0,0,0,0,83735,"TX","30",295651.34,0,2016-12-31,0,0
"1218","TX","30","H2TX30079",FALSE,"DEM",15273,0.238123450630662,NA,NA,NA,NA,FALSE,NA,"CARAWAY, BARBARA LEN MALLORY","C",1,"DEM",43737.23,20.69,43688.23,0,-15180.82,211.29,900,2945,0,500,0,21320,35635,"TX","30",3500,0,2016-12-31,0,0
"1219","TX","31","H2TX31044",TRUE,"REP",62817,0.712833199051326,NA,NA,166060,0.583510197197352,TRUE,NA,"CARTER, JOHN R. REP.","I",2,"REP",1062407.96,0,1257077.88,0,598079.44,403409.52,0,0,0,0,0,0,443411.25,"TX","31",614480.1,0,2016-12-31,6500,2000
"1220","TX","31","H6TX31052",FALSE,"REP",25306,0.287166800948674,NA,NA,NA,NA,FALSE,NA,"SWEENEY, MIKE","C",2,"REP",10414.8,0,10096.2,0,500,818.6,0,5300,0,0,0,10804.93,5114.8,"TX","31",0,0,2016-12-31,0,0
"1221","TX","31","H6TX31045",FALSE,"DEM",28002,1,NA,NA,103852,0.36492051667674,FALSE,NA,"CLARK, MIKE","C",1,"DEM",28317.41,0,27234.94,0,0,1082.47,348,7600,0,1000,0,6600,15369.41,"TX","31",5000,0,2016-12-31,0,0
"1222","TX","32","H2TX03126",TRUE,"REP",49813,0.614179150483941,NA,NA,162868,0.71068328889781,TRUE,NA,"SESSIONS, PETE MR.","I",2,"REP",2406308.5,1428.45,2572845.8,0,670676.43,504139.13,0,0,0,0,0,0,1134116.89,"TX","32",1254854.96,0,2016-12-31,1000,3000
"1223","TX","32","H6TX32050",FALSE,"REP",19203,0.236767153689662,NA,NA,NA,NA,FALSE,NA,"RAMSLAND, RUSSELL JAMES JR.","C",2,"REP",331518.47,0,331518.47,0,0,0,13276.6,0,0,0,0,0,310028.91,"TX","32",8000,0,2016-12-31,38500,0
"1224","TX","32","H6TX32043",FALSE,"REP",9488,0.116984156340546,NA,NA,NA,NA,FALSE,NA,"BROWN, PAUL MICHAEL","C",2,"REP",103545.5,0,103096.61,0,0,448.89,2,2000,0,0,0,2000,101543.5,"TX","32",0,0,2016-12-31,6246,0
"1225","TX","32","H6TX32084",FALSE,"REP",2601,0.0320695394858517,NA,NA,NA,NA,FALSE,NA,"ROUGHNEEN, CHERIE","C",2,"REP",4637.82,0,12844.04,0,0,-6219.04,3687.82,0,0,0,0,0,950,"TX","32",0,0,2016-04-13,0,0
"1226","TX","32","H6TX32092",FALSE,"GRE",NA,NA,NA,NA,22813,0.0995457540439235,FALSE,"* The Green and Libertarian Parties nominated by convention. The convention dates were March 12, 2016, for single county U.S. House Districts 2, 3, 7, 16, 18, 20, 29 and 30; and March 19, 2016 for multi-county U.S. House Districts 1, 4-6, 8-15, 17, 19, 21-28, 31-36.  Convention nominees are noted with an asterisk.","STUARD, GARY","C",3,"GRE",3188.57,0,3188.57,0,0,0,0,0,0,0,0,0,2688.57,"TX","32",0,500,2016-12-31,0,0
"1227","TX","33","H2TX33073",TRUE,"DEM",20526,0.634066477202521,NA,NA,93147,0.737103245257935,TRUE,NA,"VEASEY, MARC ALLISON MR.","I",1,"DEM",1408175.76,0,1243464.9,0,204645.09,369355.95,0,0,0,0,0,0,715837.9,"TX","33",687482.45,0,2016-12-31,400,0
"1228","TX","33","H2TX33099",FALSE,"REP",6411,0.523688939715733,NA,NA,33222,0.262896754742065,FALSE,NA,"MITCHELL, MONTE MARK","C",2,"REP",29870.04,0,34933.34,0,0,-5063.3,338.75,19906.24,0,0,0,47680.01,9625.05,"TX","33",0,0,2016-11-28,0,0
"1229","TX","33","H6TX33017",FALSE,"REP",5831,0.476311060284267,NA,NA,NA,NA,FALSE,NA,"CHADWICK, HOWARD BRUCE","C",2,"REP",13835.46,0,13835.46,0,0,0,8014,0,0,0,0,0,5821.46,"TX","33",0,0,2016-03-31,0,0
"1230","TX","34","H2TX27190",TRUE,"DEM",41414,1,NA,NA,104638,0.626721210342535,TRUE,NA,"VELA, FILEMON MR.","I",1,"DEM",1238495.44,0,1067282.32,0,58730.44,229943.56,0,0,0,0,0,0,657837,"TX","34",570931.7,0,2016-12-31,9950,3500
"1231","TX","35","H4TX10028",TRUE,"DEM",41189,1,NA,NA,124612,0.630704134105357,TRUE,NA,"DOGGETT, LLOYD","I",1,"DEM",1061859.25,0,421687.18,0,3041610.89,3681782.96,0,0,0,0,0,0,642519.81,"TX","35",324400.42,0,2016-12-31,0,0
"1232","TX","35","H2TX35029",FALSE,"REP",22549,1,NA,NA,62384,0.315746851844354,FALSE,NA,"NARVAIZ, SUSAN","C",2,"REP",132850.27,0,132593.04,0,185.67,442.9,16825,1000,0,233,0,146242.05,110111.83,"TX","35",4150,500,2016-12-31,0,0
"1233","TX","36","H6TX02079",TRUE,"REP",80649,1,NA,NA,193675,0.88612083361929,TRUE,NA,"BABIN, BRIAN","I",2,"REP",1131999.66,0,724373.84,0,146559.12,554184.94,0,0,0,67000,0,0,572591.62,"TX","36",546295,0,2016-12-31,3100,0
"1234","UT","01","H2UT01094",TRUE,"REP",NA,NA,NA,NA,182928,0.659306914634806,TRUE,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Constitution Party convention was held on April 9, 2016; the Democratic, Republican, Independent American and Libertarian conventions were held on April 23, 2016.  Convention nominees are noted with an asterisk.","BISHOP, ROBERT","I",2,"REP",1035353.03,0,896634.73,469450,45781.01,184499.31,0,0,0,45000,0,2859.2,414486.1,"UT","01",620773.57,0,2016-12-31,500,0
"1235","UT","01","H6UT01137",FALSE,"DEM",NA,NA,NA,NA,73381,0.264478924510281,FALSE,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Constitution Party convention was held on April 9, 2016; the Democratic, Republican, Independent American and Libertarian conventions were held on April 23, 2016.  Convention nominees are noted with an asterisk.","CLEMENS, PETER C","C",1,"DEM",123390.03,0,123025.05,0,0,0.26,0,0,0,0,0,1000,123139.46,"UT","01",50.57,100,2016-12-31,0,0
"1236","UT","02","H2UT02324",TRUE,"REP",NA,NA,NA,NA,170542,0.616028695171597,TRUE,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Constitution Party convention was held on April 9, 2016; the Democratic, Republican, Independent American and Libertarian conventions were held on April 23, 2016.  Convention nominees are noted with an asterisk.","STEWART, CHRIS","I",2,"REP",920060.29,0,958040.77,10000,131432.23,93451.75,0,0,0,0,0,0,379269.97,"UT","02",539619.97,0,2016-12-31,2300,6000
"1237","UT","02","H6UT02390",FALSE,"DEM",NA,NA,NA,NA,93780,0.338750401855217,FALSE,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Constitution Party convention was held on April 9, 2016; the Democratic, Republican, Independent American and Libertarian conventions were held on April 23, 2016.  Convention nominees are noted with an asterisk.","ALBARRAN, CHARLENE MCARTHUR","C",1,"DEM",587047.69,0,585324.92,6868.02,0,1757.44,511500,0,0,0,0,0,74028,"UT","02",0,0,2016-12-31,70,0
"1238","UT","03","H8UT03089",TRUE,"REP",47439,0.785921373072017,NA,NA,209589,0.73461383431766,TRUE,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Constitution Party convention was held on April 9, 2016; the Democratic, Republican, Independent American and Libertarian conventions were held on April 23, 2016.  Convention nominees are noted with an asterisk.","CHAFFETZ, JASON","I",2,"REP",1406796.27,28500,1308015.97,2600,309377.68,408157.98,0,0,0,0,0,0,585987.45,"UT","03",790301.17,0,2016-12-31,2700,0
"1239","UT","03","H6UT03166",FALSE,"REP",12922,0.214078626927983,NA,NA,NA,NA,FALSE,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Constitution Party convention was held on April 9, 2016; the Democratic, Republican, Independent American and Libertarian conventions were held on April 23, 2016.  Convention nominees are noted with an asterisk.","TENG, CHIA-CHI","C",2,"REP",542438.63,0,542438.63,0,0,0,0,511046.19,0,0,0,465000,31392.44,"UT","03",0,0,2016-12-31,0,0
"1240","UT","03","H4UT03211",FALSE,"DEM",NA,NA,NA,NA,75716,0.26538616568234,FALSE,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Constitution Party convention was held on April 9, 2016; the Democratic, Republican, Independent American and Libertarian conventions were held on April 23, 2016.  Convention nominees are noted with an asterisk.","TRYON, STEPHEN P.","C",1,"DEM",55062.52,0,63405.51,0,11.34,-3421.4,27095.04,9800,0,0,0,9800,18167.48,"UT","03",0,0,2016-12-31,0,0
"1241","UT","04","H2UT04023",TRUE,"REP",NA,NA,NA,NA,147597,0.537558864984758,TRUE,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Constitution Party convention was held on April 9, 2016; the Democratic, Republican, Independent American and Libertarian conventions were held on April 23, 2016.  Convention nominees are noted with an asterisk.","LOVE, MIA","I",2,"REP",5472751.26,116060.02,5576207.69,400,290812.94,187356.51,0,0,0,0,0,0,4138956.17,"UT","04",1039796.59,5000,2016-12-31,36948.31,15500
"1242","UT","04","H4UT04011",FALSE,"DEM",NA,NA,NA,NA,113413,0.413058284074313,FALSE,"*  Conventions are held by the political parties prior to the primary election.  If one candidate achieves the required convention vote (in accordance with party rules) and there are no candidates that qualified for a primary election by gathering petition signatures, then the candidate is the nominee and the primary election is not held.  If a convention candidate does not achieve the required convention vote, then the top two convention vote-getters will participate in the primary election, along with any candidates that qualified by the signature-gathering method.  For the Democratic and Republican parties, the required convention vote for nomination was 60%.  The Constitution Party convention was held on April 9, 2016; the Democratic, Republican, Independent American and Libertarian conventions were held on April 23, 2016.  Convention nominees are noted with an asterisk.","OWENS, H DOUGLAS","C",1,"DEM",2116036.51,0,2103032.24,0,0,13004.27,0,0,0,0,0,0,1743384.64,"UT","04",369587.27,206.7,2016-12-31,16300,500
"1243","VT","00","H6VT00160",TRUE,"D/R",67285,0.994898713588644,NA,NA,264414,0.895304976738202,TRUE,NA,"WELCH, PETER","I",1,"DEM",1018957.71,0,779036.54,340500,1689575.27,1929496.44,0,0,0,0,0,0,286227.46,"VT","00",722727.64,0,2016-12-31,37900,0
"1244","VT","00","H6VT00160",FALSE,"W(R)",2093,0.610560093348891,NA,NA,NA,NA,FALSE,NA,"WELCH, PETER","I",1,"DEM",1018957.71,0,779036.54,340500,1689575.27,1929496.44,0,0,0,0,0,0,286227.46,"VT","00",722727.64,0,2016-12-31,37900,0
"1245","VA","01","H8VA01147",TRUE,"REP",NA,NA,NA,NA,230213,0.598492155308003,TRUE,NA,"WITTMAN, ROBERT J MR.","I",2,"REP",1047333.61,1010.4,1050400.71,0,895561.7,892494.6,0,0,0,0,0,0,530825.26,"VA","01",511580.1,0,2016-12-31,600,5000
"1246","VA","01","H6VA01174",FALSE,"DEM",NA,NA,NA,NA,140785,0.366003301659929,FALSE,"*  In Virginia, the political parties may choose to nominate by convention rather than by primary election.  Democratic Party convention dates:  5/7/16 (Districts 5 & 7), 5/21/16 (Districts 1, 6 & 9) and 6/13/16 (District 10 caucus).  Republican Party convention dates: 5/7/16 (Districts 3 & 8), 5/14/16 (Districts 5 & 11) and 5/21/16 (District 7).  Convention nominees are noted with an asterisk.","ROWE, MATTHEW","C",1,"DEM",47596.69,0,46846.56,0,0,750.13,0,0,1000,0,1000,0,40861.03,"VA","01",1493.66,4150,2016-12-31,0,0
"1247","VA","02","H0VA02118",FALSE,"REP",21406,0.525455348814375,NA,NA,190475,0.613169585372135,TRUE,NA,"TAYLOR, SCOTT","O",2,"REP",870984.99,0,806017.6,0,0,64967.39,0,38132,0,30000,0,28714.55,520153.04,"VA","02",307699.95,5000,2016-12-31,1500,0
"1248","VA","02","H2VA04052",TRUE,"REP",16552,0.406303696794148,NA,NA,NA,NA,FALSE,NA,"FORBES, J. RANDY","I",2,"REP",1619612.74,0,2159026.19,0,539432.71,19.26,0,0,0,0,0,0,1122038.47,"VA","04",493916.32,0,2016-12-31,171656.03,83250
"1249","VA","02","H6VA02107",FALSE,"REP",2773,0.0680691246502037,NA,NA,NA,NA,FALSE,NA,"CARDWELL, CHARLES PATTESON IV","O",2,"REP",87969,0,87846.88,0,0,122.12,0,47500,0,525,0,53476.96,37969,"VA","02",2500,0,2016-12-31,100,0
"1250","VA","02","H6VA02115",FALSE,"DEM",NA,NA,NA,NA,119440,0.384496523306722,FALSE,NA,"BROWN, SHAUN DENISE","O",1,"DEM",32646.42,0,33849.46,0,0,4.32,102.35,2480,0,2480,0,3050,28314.07,"VA","02",1750,0,2016-12-31,2674.6,0
"1251","VA","03","H6VA01117",TRUE,"DEM",NA,NA,NA,NA,208337,0.666953718494995,TRUE,NA,"SCOTT, ROBERT C.","I",1,"DEM",771224.07,0,765804.88,0,99952.54,110924.8,0,0,0,0,0,3191.43,192839.07,"VA","03",574550,0,2016-12-31,113.46,0
"1252","VA","03","H6VA03089",FALSE,"REP",NA,NA,NA,NA,103289,0.330661296983395,FALSE,"*  In Virginia, the political parties may choose to nominate by convention rather than by primary election.  Democratic Party convention dates:  5/7/16 (Districts 5 & 7), 5/21/16 (Districts 1, 6 & 9) and 6/13/16 (District 10 caucus).  Republican Party convention dates: 5/7/16 (Districts 3 & 8), 5/14/16 (Districts 5 & 11) and 5/21/16 (District 7).  Convention nominees are noted with an asterisk.","WILLIAMS, MARTIN L. MR.","C",2,"REP",74329.31,0,71165.64,0,0,3163.67,0,12500,0,0,0,12500,49057,"VA","03",11942.31,818,2016-12-31,0,0
"1253","VA","04","H6VA04061",FALSE,"DEM",11851,0.753496948118006,NA,NA,200136,0.577261543875235,TRUE,NA,"MCEACHIN, ASTON DONALD MR.","C",1,"DEM",795103.46,0,516093.05,0,0,279010.41,0,0,0,0,0,0,418487.58,"VA","04",375906.47,500,2016-12-31,303.03,2500
"1254","VA","04","H2VA04102",FALSE,"DEM",3867,0.245867243133266,NA,NA,NA,NA,FALSE,NA,"WARD, ELLA PORTER","C",1,"DEM",49516.45,0,43693.83,0,0,5822.62,0,680,680,0,680,680,46264.75,"VA","04",1600,0,2016-12-07,0,0
"1255","VA","04","H6VA07130",FALSE,"REP",4987,0.640261907818719,NA,NA,145731,0.420338679950043,FALSE,NA,"WADE, MICHAEL LEO","C",2,"REP",146721.7,0,145601.99,0,0,1119.71,0,31000,0,0,0,36750,106217.7,"VA","04",3225,6250,2016-12-31,0,0
"1256","VA","05","H6VA05142",FALSE,"REP",NA,NA,NA,NA,207758,0.582338514147969,TRUE,"*  In Virginia, the political parties may choose to nominate by convention rather than by primary election.  Democratic Party convention dates:  5/7/16 (Districts 5 & 7), 5/21/16 (Districts 1, 6 & 9) and 6/13/16 (District 10 caucus).  Republican Party convention dates: 5/7/16 (Districts 3 & 8), 5/14/16 (Districts 5 & 11) and 5/21/16 (District 7).  Convention nominees are noted with an asterisk.","GARRETT, THOMAS ALEXANDER MR. JR.","O",2,"REP",670296.1,12889.2,656562.23,0,0,14008.87,0,20000,0,20000,0,58807.28,352703.66,"VA","05",278449.09,5000,2016-12-31,1950,0
"1257","VA","05","H6VA05118",FALSE,"DEM",NA,NA,NA,NA,148339,0.415789104872956,FALSE,"*  In Virginia, the political parties may choose to nominate by convention rather than by primary election.  Democratic Party convention dates:  5/7/16 (Districts 5 & 7), 5/21/16 (Districts 1, 6 & 9) and 6/13/16 (District 10 caucus).  Republican Party convention dates: 5/7/16 (Districts 3 & 8), 5/14/16 (Districts 5 & 11) and 5/21/16 (District 7).  Convention nominees are noted with an asterisk.","DITTMAR, JANE DESIMONE","O",1,"DEM",1390351.28,0,1356530.19,0,0,33820.99,5200,0,0,0,0,9901.37,1220671.28,"VA","05",164012.1,0,2016-12-31,4219.43,500
"1258","VA","06","H2VA06115",TRUE,"REP",18993,0.779168034131933,NA,NA,225471,0.66617521923086,TRUE,NA,"GOODLATTE, ROBERT W.","I",2,"REP",1794187.63,9366.31,2007353.48,199560,978502.01,765336.16,0,0,0,0,0,0,769787.22,"VA","06",1006283.85,526.25,2016-12-31,7000,5000
"1259","VA","06","H6VA06132",FALSE,"REP",5383,0.220831965868067,NA,NA,NA,NA,FALSE,NA,"GRIEGO, HARRY MR","C",2,"REP",10930.26,0,10864.11,0,0,66.15,0,0,0,0,0,0,10930.26,"VA","06",0,0,2016-12-31,0,0
"1260","VA","06","H6VA06157",FALSE,"DEM",NA,NA,NA,NA,112170,0.331416786820148,FALSE,"*  In Virginia, the political parties may choose to nominate by convention rather than by primary election.  Democratic Party convention dates:  5/7/16 (Districts 5 & 7), 5/21/16 (Districts 1, 6 & 9) and 6/13/16 (District 10 caucus).  Republican Party convention dates: 5/7/16 (Districts 3 & 8), 5/14/16 (Districts 5 & 11) and 5/21/16 (District 7).  Convention nominees are noted with an asterisk.","DEGNER, KAI","C",1,"DEM",157181.77,0,153103.47,0,0,4078.3,0,0,0,0,0,0,145342.77,"VA","06",9339,2500,2016-12-31,250,0
