	Unnamed: 0	rate	views	length	ratings
5974	11936	5.0	692	221	1
5975	11937	0.0	1105	99	0
5976	11940	5.0	257	275	2
5977	11997	4.67	1119	289	3
5978	11998	5.0	895	29	1
5979	12001	0.0	170	90	0
5980	12004	4.85	64465	221	55
5981	12005	5.0	1717	558	2
5982	12008	1.0	2380	70	2
5983	12009	4.0	1055	230	1
5984	12010	2.0	667	37	1
5985	12011	5.0	18248	280	10
5986	12012	1.5	1284	30	2
5987	12017	3.0	922	125	1
5988	12020	5.0	6897	109	1
5989	12021	5.0	1045	102	2
5990	12022	5.0	2643	140	5
5991	12023	3.93	42479	39	30
5992	12026	4.33	51758	218	18
5993	12029	4.64	35164	328	28
5994	12030	3.89	18571	61	9
5995	12031	4.73	43725	505	51
5996	12032	2.5	10623	203	6
5997	12033	4.59	26560	505	29
5998	12036	4.56	39483	449	34
5999	12037	0.0	2358	180	0
6000	12038	4.2	738	177	5
6001	12039	4.38	9870	188	13
6002	12040	5.0	1012	234	1
6003	12045	5.0	15096	481	9
6004	12046	3.0	2699	340	2
6005	12047	5.0	354	244	1
6006	12050	5.0	1623	77	2
6007	12053	4.41	25984	107	22
6008	12054	4.25	12193	128	12
6009	12055	5.0	10842	171	10
6010	12056	3.5	4446	73	6
6011	12061	4.86	2443	28	7
6012	12062	4.26	90960	41	47
6013	12063	5.0	200	164	1
6014	12064	4.83	7729	175	6
6015	12065	4.75	677	158	4
6016	12070	5.0	47	295	2
6017	12073	5.0	1010	215	27
6018	12074	4.61	110608	169	206
6019	12075	4.58	6719	183	19
6020	12076	4.5	5361	173	18
6021	12077	4.44	6822	192	27
6022	12078	4.79	5214	176	29
6023	12079	4.71	3827	183	17
6024	12090	0.0	2256	106	0
6025	12095	3.0	5154	24	4
6026	12102	4.37	23911	456	43
6027	12103	4.11	46044	618	114
6028	12104	4.48	316303	310	1453
6029	12105	4.69	118098	432	265
6030	12106	4.71	31454	111	55
6031	12107	4.25	73834	275	142
6032	12108	4.24	37138	571	79
6033	12109	4.72	50918	591	79
6034	12110	4.5	22615	316	4
6035	12113	4.72	134717	181	227
6036	12114	4.57	22975	559	92
6037	12115	4.41	25093	590	73
6038	12116	4.03	9995	548	33
6039	12129	1.0	2732	142	1
6040	12134	5.0	689	511	1
6041	12135	5.0	746	49	4
6042	12140	3.29	4763	108	17
6043	12153	0.0	343	555	0
6044	12154	5.0	674	421	3
6045	12155	4.57	2333	196	7
6046	12156	5.0	1247	612	6
6047	12157	5.0	1173	279	2
6048	12172	4.11	866	503	9
6049	12173	4.27	15260	328	86
6050	12174	5.0	1056	339	11
6051	12175	4.81	9716	184	37
6052	12176	4.82	62920	396	148
6053	12177	2.5	337	320	2
6054	12178	3.94	3876	221	33
6055	12179	4.61	8335	236	54
6056	12182	5.0	101	329	1
6057	12183	5.0	87	301	1
6058	12184	0.0	276	180	0
6059	12187	3.48	2725	221	21
6060	12188	0.0	27	100	0
6061	12189	4.83	29589	272	52
6062	12190	5.0	4527	305	10
6063	12191	4.95	22654	88	21
6064	12192	3.38	1953	225	32
6065	12193	4.57	1322	193	21
6066	12194	4.06	2933	244	18
6067	12195	0.0	50	573	0
6068	12196	4.92	277	184	12
6069	12197	4.77	19391	600	77
6070	12198	4.11	518	619	9
6071	12199	4.71	591	192	17
6072	12200	4.77	1782	107	26
6073	12201	4.07	1068	192	15
6074	12202	4.6	1738	225	20
6075	12203	0.0	334	10	0
6076	12226	4.0	180	183	2
6077	12229	0.0	705	224	0
6078	12234	4.65	15444	16	26
6079	12235	4.33	552	29	3
6080	12236	5.0	5329	73	10
6081	12237	5.0	1772	165	7
6082	12238	4.7	3082	99	10
6083	12239	0.0	1915	125	0
6084	12240	5.0	783	129	3
6085	12241	3.4	871	54	5
6086	12242	0.0	50	77	0
6087	12243	3.33	3158	184	3
6088	12244	5.0	843	95	5
6089	12245	4.53	1578	144	17
6090	12246	5.0	1744	74	11
6091	12247	4.8	461	98	5
6092	12248	4.33	3871	73	6
6093	12249	5.0	1013	57	5
6094	12250	5.0	374	77	5
6095	12257	4.33	3022	125	21
6096	12262	0.0	4170	19	0
6097	12263	3.71	9430	164	73
6098	12268	3.86	1560	235	21
6099	12269	2.71	2675	87	17
6100	12274	4.66	7462	147	61
6101	12283	5.0	22	68	1
6102	12284	3.5	865	81	2
6103	12289	3.73	6527	239	22
6104	12290	4.76	12567	352	50
6105	12291	4.2	3048	260	20
6106	12292	4.2	5613	18	10
6107	12299	3.21	10455	125	28
6108	12300	3.71	3302	395	7
6109	12301	4.32	21036	46	92
6110	12304	4.8	16853	313	56
6111	12305	3.0	2551	32	2
6112	12306	3.75	780	77	4
6113	12307	4.73	8850	133	15
6114	12310	0.0	46	236	0
6115	12311	3.33	3592	102	12
6116	12312	4.67	1494	154	3
6117	12313	1.0	722	99	2
6118	12318	4.59	9604	268	17
6119	12319	5.0	2964	27	1
6120	12320	5.0	237	24	1
6121	12321	4.2	3211	344	5
6122	12322	4.33	7690	84	3
6123	12323	4.14	5293	22	7
6124	12324	0.0	2305	141	0
6125	12329	5.0	858	13	1
6126	12330	2.0	5262	28	2
6127	12331	5.0	70	19	1
6128	12332	4.0	1225	182	5
6129	12333	4.0	525	268	1
6130	12334	0.0	338	43	0
6131	12335	4.0	938	271	1
6132	12338	4.55	15917	18	11
6133	12339	1.0	1776	24	2
6134	12340	0.0	529	68	0
6135	12341	2.75	14173	33	4
6136	12342	0.0	1371	35	0
6137	12343	3.0	944	39	2
6138	12344	1.5	408	70	2
6139	12345	5.0	1855	89	1
6140	12348	2.2	11295	7	5
6141	12351	2.5	6246	377	6
6142	12352	4.0	7997	15	3
6143	12353	1.0	3015	20	2
6144	12354	4.5	9939	53	10
6145	12355	0.0	1864	35	0
6146	12356	2.5	5350	83	6
6147	12359	3.5	7411	25	8
6148	12360	0.0	964	118	0
6149	12361	4.2	3114	5	5
6150	12362	4.11	15601	220	45
6151	12365	5.0	1772	289	5
6152	12366	0.0	845	33	0
6153	12367	4.17	4804	24	6
6154	12368	0.0	1399	20	0
6155	12369	0.0	1400	20	0
6156	12370	5.0	439	134	1
6157	12371	0.0	2318	62	0
6158	12372	4.5	8329	163	4
6159	12373	0.0	419	167	0
6160	12374	0.0	664	321	0
6161	12375	5.0	191	240	1
6162	12376	4.69	22667	107	16
6163	12377	0.0	249	65	0
6164	12378	4.8	8638	198	10
6165	12379	3.4	1710	207	5
6166	12380	0.0	127	75	0
6167	12381	4.0	1000	109	2
6168	12382	4.38	3796	147	8
6169	12383	5.0	162	273	1
6170	12384	4.45	26947	131	20
6171	12385	0.0	116	26	0
6172	12386	5.0	9686	146	9
6173	12391	5.0	7667	160	7
6174	12396	4.74	27225	113	39
6175	12407	5.0	2247	55	4
6176	12410	5.0	328	265	1
6177	12419	0.0	600	98	0
6178	12422	5.0	615	148	1
6179	12431	0.0	19	408	0
6180	12434	3.45	8899	160	20
6181	12435	5.0	1582	228	4
6182	12436	5.0	714	3613	2
6183	12447	4.75	101868	336	285
6184	12448	4.62	10564	281	21
6185	12451	4.92	102868	266	73
6186	12452	4.88	4461	261	8
6187	12453	4.33	2270	34	3
6188	12454	4.96	4818	264	26
6189	12455	4.75	13988	306	61
6190	12456	4.88	47423	290	145
6191	12457	4.85	125631	305	233
6192	12458	4.62	75491	305	173
6193	12459	4.84	26019	296	45
6194	12462	4.14	16968	245	28
6195	12503	5.0	1482	130	2
6196	12504	1.24	5074	45	37
6197	12505	5.0	3935	20	2
6198	12506	4.75	4142	272	8
6199	12507	5.0	618	28	1
6200	12508	4.0	963	592	2
6201	12513	5.0	1858	350	6
6202	12516	5.0	1326	226	5
6203	12517	5.0	3444	219	27
6204	12518	5.0	1321	291	2
6205	12519	4.62	12256	255	13
6206	12522	5.0	3126	350	5
6207	12523	5.0	4463	152	5
6208	12526	4.67	6969	231	12
6209	12531	4.62	8150	277	8
6210	12532	4.76	38028	191	17
6211	12533	4.77	6027	227	13
6212	12534	5.0	2894	161	3
6213	12535	4.5	9593	139	12
6214	12536	5.0	1978	208	3
6215	12537	5.0	2539	59	3
6216	12538	3.57	5820	116	7
6217	12539	5.0	7498	56	4
6218	12544	4.14	2457	208	7
6219	12547	0.0	70	125	0
6220	12550	0.0	75	128	0
6221	12559	0.0	71	168	0
6222	12572	5.0	3784	340	6
6223	12573	4.81	29555	333	16
6224	12576	4.33	669	187	3
6225	12587	4.33	4930	66	3
6226	12588	5.0	540	568	12
6227	12591	5.0	2271	195	4
6228	12592	5.0	1392	131	6
6229	12593	4.5	3111	219	14
6230	12594	3.71	1572	452	7
6231	12601	5.0	4843	286	1
6232	12602	5.0	1376	211	2
6233	12603	4.76	6803	176	25
6234	12604	3.44	136314	128	108
6235	12607	4.74	26156	1261	54
6236	12610	0.0	6279	123	0
6237	12613	4.4	2445	114	10
6238	12620	5.0	992	69	1
6239	12627	4.95	22560	306	88
6240	12628	3.56	4878	284	9
6241	12629	3.62	4214	254	34
6242	12630	5.0	1227	165	7
6243	12631	4.93	3539	427	15
6244	12632	5.0	2321	238	14
6245	12633	4.59	34303	596	75
6246	12634	3.5	796	210	6
6247	12635	4.5	2896	320	4
6248	12636	4.5	1992	360	8
6249	12637	5.0	4013	447	6
6250	12638	4.89	26755	463	80
6251	12639	4.82	27860	288	91
6252	12640	4.92	72984	319	293
6253	12641	5.0	3607	465	9
6254	12642	5.0	2189	613	6
6255	12643	4.08	1331	317	12
6256	12644	5.0	82	582	1
6257	12645	5.0	309	428	2
6258	12646	5.0	3514	126	2
6259	12647	4.11	3360	228	19
6260	12648	4.0	2308	328	10
6261	12649	4.84	23885	203	43
6262	12650	0.0	23	265	0
6263	12651	4.46	32155	319	63
6264	12652	5.0	1310	215	7
6265	12653	5.0	119	253	2
6266	12654	4.67	9265	326	12
6267	12655	4.7	25634	179	23
6268	12656	4.33	5371	176	3
6269	12657	4.88	8487	241	8
6270	12658	4.76	100595	402	58
6271	12659	4.43	29499	367	23
6272	12660	4.43	53841	187	30
6273	12661	4.52	42528	293	29
6274	12662	4.71	9146	244	7
6275	12663	4.54	18857	202	13
6276	12664	3.2	13405	188	5
6277	12665	4.61	37941	2686	31
6278	12666	5.0	14603	357	4
6279	12667	2.8	28469	4034	5
6280	12668	0.0	5454	252	0
6281	12669	3.79	8602	2293	14
6282	12670	3.0	10359	2210	2
6283	12671	2.33	4812	2499	3
6284	12672	4.67	1208	214	3
6285	12675	5.0	6965	188	11
6286	12678	0.0	581	210	0
6287	12681	4.5	3306	225	8
6288	12682	5.0	14277	314	10
6289	12683	0.0	1090	216	0
6290	12684	5.0	3160	203	1
6291	12685	3.75	2032	284	4
6292	12686	5.0	1192	222	5
6293	12687	4.4	2651	351	5
6294	12688	5.0	10805	434	6
6295	12689	1.5	5852	265	2
6296	12690	3.73	7852	310	11
6297	12691	5.0	6946	212	2
6298	12692	4.69	34844	215	42
6299	12693	5.0	708	253	5
6300	12694	5.0	4105	433	4
6301	12695	5.0	595	206	3
6302	12700	1.0	4674	250	2
6303	12701	0.0	697	269	0
6304	12702	5.0	1061	404	2
6305	12703	0.0	430	215	0
6306	12710	5.0	1240	341	3
6307	12711	0.0	857	559	0
6308	12712	5.0	956	272	4
6309	12713	5.0	449	254	2
6310	12716	5.0	362	201	2
6311	12717	5.0	1031	305	5
6312	12718	5.0	188	210	1
6313	12719	5.0	1674	268	6
6314	12720	4.31	44189	286	16
6315	12723	0.0	246	296	0
6316	12724	5.0	579	377	2
6317	12725	5.0	284	240	1
6318	12730	0.0	731	5	0
6319	12739	4.86	33347	216	94
6320	12740	4.94	23135	77	54
6321	12745	4.93	186382	544	737
6322	12760	1.8	416	57	5
6323	12761	4.98	23083	143	45
6324	12762	4.56	39818	157	84
6325	12763	4.19	21957	127	58
6326	12764	4.23	19811	98	35
6327	12765	3.06	15277	74	53
6328	12768	3.18	12813	309	39
6329	12769	4.87	70901	200	364
6330	12770	3.86	11766	87	21
6331	12771	4.43	36430	320	115
6332	12772	1.0	4682	69	16
6333	12773	3.16	15529	161	19
6334	12774	2.95	13145	53	21
6335	12775	4.65	5078	317	17
6336	12778	4.63	9197	103	30
6337	12779	1.94	9819	372	35
6338	12780	3.05	11159	68	20
6339	12781	3.7	5734	109	10
6340	12782	4.07	15351	28	29
6341	12783	4.79	11449	154	24
6342	12784	3.25	2785	218	8
6343	12785	2.57	2008	39	21
6344	12786	4.5	3970	255	12
6345	12789	4.24	10182	282	45
6346	12792	3.8	2254	196	5
6347	12795	4.43	8245	302	30
6348	12796	4.5	2149	258	8
6349	12797	5.0	265	156	1
6350	12798	4.62	1635	100	13
6351	12799	5.0	430	165	1
6352	12802	1.0	188	17	1
6353	12805	3.57	3328	46	7
6354	12806	3.25	2240	119	4
6355	12807	3.91	14210	258	22
6356	12808	5.0	8022	17	9
6357	12809	4.71	3723	589	14
6358	12810	2.67	5490	37	3
6359	12811	4.58	12293	263	40
6360	12812	3.75	546	65	4
6361	12815	1.21	9656	439	71
6362	12816	4.33	18229	29	21
6363	12821	3.97	8085	300	30
6364	12822	3.9	11760	136	31
6365	12825	1.0	161	219	2
6366	12826	3.0	392	152	3
6367	12827	4.0	335	231	8
6368	12828	3.86	639	177	7
6369	12829	5.0	279	240	1
6370	12830	4.5	859	150	2
6371	12831	4.73	40253	286	30
6372	12832	4.45	4827	326	11
6373	12835	3.7	4344	163	10
6374	12836	4.75	5695	24	16
6375	12837	4.69	9438	88	13
6376	12838	4.31	2301	95	13
6377	12843	3.76	14649	55	33
6378	12846	4.78	730	42	18
