"","rate","views","length","ratings"
"8482",0,31,362,0
"8483",0,332,122,0
"8484",0,48,43,0
"8485",4.91,23516,144,44
"8486",0,26,31,0
"8487",0,29,108,0
"8488",0,71,121,0
"8489",5,126,91,1
"8490",0,54,41,0
"8491",4,133,61,1
"8492",4.17,3061,649,6
"8493",5,2916,243,8
"8494",5,2360,68,2
"8495",4.89,10179,86,9
"8496",5,495,63,3
"8497",4,1297,267,1
"8498",3.5,27242,138,20
"8499",5,3948,588,7
"8500",5,926,84,2
"8501",4.5,7823,20,4
"8502",3.88,10963,323,16
"8503",5,459,179,1
"8504",4,4837,22,5
"8505",0,114,26,0
"8506",5,2584,590,1
"8507",5,513,87,1
"8508",4.27,2278,505,11
"8509",5,382,14,1
"8510",4.25,2888,439,8
"8511",4.69,715,448,13
"8512",3,1311,87,1
"8513",0,1126,43,0
"8514",0,267,62,0
"8515",1,846,60,1
"8516",4.36,22769,255,22
"8517",5,439,108,1
"8518",4,3900,74,5
"8519",0,338,203,0
"8520",5,189,58,1
"8521",0,395,14,0
"8522",3.85,28321,218,47
"8523",4.72,8638,337,39
"8524",3,2118,25,4
"8525",4,505,228,1
"8526",5,2002,181,5
"8527",4.8,7442,658,15
"8528",0,35,483,0
"8529",5,900,93,3
"8530",4.2,5042,136,5
"8531",5,1040,254,3
"8532",5,652,9,1
"8533",4.88,5251,244,8
"8534",4.5,273,113,2
"8535",4.9,6322,47,20
"8536",4.71,1880,199,14
"8537",5,2996,134,10
"8538",5,1196,211,1
"8539",1,1632,16,2
"8540",1,1304,4,1
"8541",0,62,363,0
"8542",4.45,32585,171,78
"8543",3.5,1503,27,2
"8544",3.14,4050,60,7
"8545",4.5,670,122,8
"8546",3.85,1002,71,13
"8547",4.5,934,18,4
"8548",4.6,1387,429,10
"8549",5,263,367,7
"8550",4,3497,502,16
"8551",4.5,17332,226,54
"8552",3.96,24519,256,96
"8553",5,170,113,2
"8554",4.47,1620,48,17
"8555",5,1116,452,5
"8556",5,81,236,2
"8557",5,1945,150,11
"8559",4.81,15386,285,21
"8560",4.17,414,451,6
"8561",4.85,9370,318,81
"8562",4.93,10649,413,98
"8563",5,5635,205,17
"8564",5,4059,214,36
"8565",4.91,4459,578,44
"8566",3.33,691,261,3
"8567",0,29,66,0
"8568",0,45,7,0
"8569",0,39,350,0
"8570",4,52,76,3
"8571",0,33,92,0
"8572",4,20,126,1
"8573",3.89,22266,95,18
"8574",5,103,84,1
"8575",5,6184,58,6
"8576",0,297,377,0
"8577",0,240,27,0
"8578",5,1764,148,2
"8579",3.67,758,89,3
"8580",5,7257,84,6
"8581",0,107,66,0
"8582",4,1360,163,4
"8583",0,28,46,0
"8584",5,70,203,2
"8585",5,145,397,2
"8586",0,40,252,0
"8587",5,139,370,1
"8588",0,21,139,0
"8589",5,44,99,2
"8590",3,252,185,2
"8591",0,70,52,0
"8592",0,11,226,0
"8593",0,120,67,0
"8594",5,43,69,1
"8595",5,327,284,3
"8596",5,29,118,1
"8597",3,96,96,2
"8598",1.5,506,31,2
"8599",3,2922,56,2
"8600",3,1127,69,1
"8601",2.67,874,422,3
"8602",3,10764,45,1
"8603",2.33,125,80,3
"8604",1.25,2846,242,16
"8605",1,179,60,1
"8606",5,648,21,1
"8607",4,3303,112,15
"8608",5,115,332,1
"8609",3.21,6158,95,14
"8610",0,29,378,0
"8611",3.25,3280,48,4
"8612",0,301,24,0
"8613",4,90,184,1
"8614",4,3219,56,7
"8615",1.96,31575,48,23
"8616",1.77,8115,8,22
"8617",3,913,241,8
"8618",3,1106,165,2
"8619",3.45,23152,185,22
"8620",2.86,2368,203,7
"8621",1.57,723,133,7
"8622",5,1639,38,2
"8623",3.67,120,289,3
"8624",5,87,92,1
"8625",3,186,103,2
"8626",0,155,61,0
"8627",0,305,64,0
"8628",0,157,108,0
"8629",4,440,39,4
"8630",5,162,99,1
"8631",2.6,1146,188,5
"8632",3.53,2116,66,15
"8633",3.5,3463,457,22
"8634",5,2439,161,13
"8635",2.33,503,42,3
"8636",0,79,233,0
"8637",0,50,106,0
"8638",5,37,105,1
"8639",5,12,133,1
"8640",5,69,143,1
"8641",5,19,99,1
"8642",5,66,50,1
"8643",4.95,11536,408,88
"8644",5,40,80,1
"8645",4.94,6149,118,89
"8646",5,81,124,1
"8647",5,63,52,1
"8648",5,32,132,2
"8649",2.33,1763,15,3
"8650",5,2213,192,5
"8651",5,3942,39,1
"8652",4.71,9219,133,21
"8653",0,230,29,0
"8654",5,8141,128,5
"8655",0,289,55,0
"8656",4.83,7949,34,12
"8657",4.5,2450,86,4
"8658",5,2204,82,4
"8659",0,754,60,0
"8660",4,338,25,1
"8661",4.33,595,70,3
"8662",4.62,4351,58,8
"8663",5,1211,36,1
"8664",0,213,62,0
"8665",4.75,767,243,4
"8666",4.23,117014,124,43
"8667",4.58,17325,39,19
"8668",0,427,18,0
"8669",5,7445,117,1
"8670",0,49,302,0
"8671",5,19,40,2
"8672",4.5,441,235,2
"8673",4.89,1118,161,95
"8674",3.5,1211,160,4
"8675",0,248,30,0
"8676",5,446,380,1
"8677",5,63,68,2
"8678",0,1833,55,0
"8679",0,169,39,0
"8680",5,464,293,2
"8681",5,193,41,2
"8682",4.82,953,176,17
"8683",0,217,300,0
"8684",4,350,123,2
"8685",0,27,148,0
"8686",4,97,34,1
"8687",5,2489,16,7
"8688",5,355,164,3
"8689",2.75,705,43,4
"8690",4,423,73,1
"8691",5,36,124,2
"8692",0,47,33,0
"8693",4.85,56088,244,111
"8694",4.66,21283,267,38
"8695",4.65,21542,186,31
"8696",4.63,17531,481,43
"8697",5,2876,278,3
"8698",5,9507,100,5
"8699",4.9,4205,395,10
"8700",5,3983,215,4
"8701",4.56,15771,336,39
"8702",5,1280,368,5
"8703",5,5700,388,4
"8704",5,2308,283,6
"8705",5,914,407,1
"8706",4.9,26353,198,51
"8707",5,2351,393,7
"8708",5,1975,356,5
"8709",4.75,3409,359,12
"8710",5,1400,38,4
"8711",5,1563,508,5
"8712",5,204,304,1
"8713",4.75,5657,199,4
"8714",4,935,330,2
"8715",4,11331,196,3
"8716",4.67,14004,140,12
"8717",0,6945,27,0
"8718",2,9739,194,4
"8719",4.88,24557,126,25
"8720",4.86,12994,413,28
"8721",5,1647,328,3
"8722",3,1334,164,2
"8723",4.96,37371,416,46
"8724",4,545,168,1
"8725",0,1459,13,0
"8726",4.81,35714,417,32
"8727",4.38,7641,118,8
"8728",4.8,8648,385,10
"8729",4.58,24123,206,38
"8730",4.85,3396,339,13
"8731",5,2717,273,6
"8732",4.84,15781,314,25
"8733",5,5732,312,17
"8734",4.64,3983,329,14
"8735",4.9,4394,324,10
"8736",4.79,3681,289,14
"8737",5,3176,397,6
"8738",5,3064,154,9
"8739",3.67,2543,426,6
"8740",4.8,3433,322,5
"8741",5,1506,83,1
"8742",4.91,9898,374,23
"8743",5,6394,171,10
"8744",4.67,1921,178,3
"8745",0,1260,7,0
"8746",4.67,1302,180,3
"8747",4,1269,160,5
"8748",5,2109,113,4
"8749",5,1330,43,2
"8750",2.56,3379,464,9
"8751",4,2102,351,9
"8752",3,268,61,1
"8753",4.57,24453,91,23
"8754",5,619,207,2
"8755",4.6,3713,195,5
"8756",4.89,98036,212,171
"8757",4.25,2679,218,8
"8758",2,2054,14,4
"8759",5,2808,142,5
"8760",4.25,7325,20,4
"8761",4.4,1908,131,5
"8762",4.75,1753,183,8
"8763",4.86,5021,485,7
"8764",5,582,177,1
"8765",4.2,1201,17,5
"8766",3.67,2451,24,3
"8767",5,482,197,2
"8768",4.5,1900,204,2
"8769",0,947,133,0
"8770",5,1276,47,1
"8771",5,687,65,2
"8772",4.67,1000,122,3
"8773",4,601,245,2
"8774",5,569,35,1
"8775",2.33,794,43,3
"8776",0,349,48,0
"8777",3,3617,24,2
"8778",5,840,600,1
"8779",5,170,60,1
"8780",5,269,38,1
"8781",0,694,44,0
"8782",0,583,70,0
"8783",5,111,455,1
"8784",0,47,306,0
"8785",5,97,103,1
"8786",0,955,307,0
"8787",5,2125,55,2
"8788",3.83,30119,26,12
"8789",1.73,10090,19,11
"8790",0,463,387,0
"8791",0,262,184,0
"8792",3,8065,24,8
"8793",4.2,20289,73,10
"8794",4.75,3481,56,4
"8795",3.75,3866,36,4
"8796",3.89,36709,84,18
"8797",2.33,367,207,3
"8798",5,508,407,1
"8799",0,1256,111,0
"8800",0,887,26,0
"8801",2,579,236,1
"8802",1,161,59,1
"8803",0,348,33,0
"8804",4,535,343,1
"8805",0,518,223,0
"8806",5,174,264,2
"8807",4.8,26080,290,10
"8808",3.5,5853,48,2
"8809",5,2199,95,1
"8810",0,517,104,0
"8811",4.63,17693,214,30
"8812",5,2124,253,7
"8813",4,3959,209,6
"8814",5,2385,155,2
"8815",0,4496,305,0
"8816",3,114,43,1
"8817",5,113,204,2
"8818",3,655,241,2
"8819",5,7293,160,9
"8820",0,454,45,0
"8821",5,752,11,1
"8822",0,164,17,0
"8823",4,289,98,1
"8824",0,206,37,0
"8825",5,213,295,1
"8826",0,144,20,0
"8827",0,366,33,0
"8828",0,167,57,0
"8829",0,748,53,0
"8830",0,151,80,0
"8831",5,130,66,2
"8832",0,45,38,0
"8833",5,5848,86,1
"8834",4,326,42,1
"8835",0,102,53,0
"8836",5,734,80,1
"8837",0,763,37,0
"8838",0,142,289,0
"8839",0,968,42,0
"8840",0,850,26,0
"8841",0,280,93,0
"8842",0,113,15,0
"8843",0,59,40,0
"8844",0,404,33,0
"8845",0,89,24,0
"8846",4.09,5433,41,11
"8847",5,1053,164,2
"8848",3,893,34,2
"8849",0,436,26,0
"8850",0,459,15,0
"8851",0,148,204,0
"8852",5,711,155,1
"8853",0,119,199,0
"8854",0,747,53,0
"8855",0,407,134,0
"8856",0,130,55,0
"8857",0,891,20,0
"8858",0,333,23,0
"8859",0,1039,18,0
"8860",4.71,13022,141,17
"8861",4.87,41724,39,38
"8862",4.67,7289,152,18
"8863",4.25,8106,100,12
"8864",5,3093,73,4
"8865",4.13,10956,135,15
"8866",4.7,14516,121,27
"8867",4.8,6527,146,10
"8868",3.4,8636,123,5
"8869",4.21,12720,138,14
"8870",4.75,2301,260,4
"8871",5,4303,103,1
"8872",4.86,7527,257,7
"8873",4.97,48743,319,39
"8874",5,2894,61,2
"8875",4.64,57515,298,56
"8876",5,2553,150,1
"8877",4.91,6966,264,11
"8878",4.44,112150,99,120
"8879",5,1934,206,1
"8880",4.75,6584,310,8
"8881",4.93,16045,221,15
"8882",3.67,1943,284,3
"8883",5,3219,283,3
"8884",5,3344,286,3
"8885",5,1595,299,3
"8886",5,2584,252,1
"8887",3.83,2838,357,6
"8888",5,1889,77,1
"8889",0,1441,215,0
"8890",5,3716,294,3
"8891",5,1041,93,2
"8892",5,993,159,1
"8893",3,951,223,2
"8894",0,769,109,0
"8895",5,2838,247,2
"8896",5,2589,318,1
"8897",5,1724,59,4
"8898",5,1314,155,8
"8899",5,1249,78,3
"8900",5,1061,178,4
"8901",5,814,143,1
"8902",5,783,133,2
"8903",4.8,6596,305,10
"8904",5,1544,163,1
"8905",4.2,4353,223,5
"8906",5,1045,404,1
"8907",5,9813,79,6
"8908",4.86,21318,94,22
"8909",5,6247,55,8
"8910",5,2612,342,7
"8911",4.96,12471,367,27
"8912",4.3,47288,75,30
"8913",5,160,502,3
"8914",5,374,52,2
"8915",4.17,846,246,6
"8916",5,1987,639,50
"8917",5,205,103,3
"8918",1,3495,215,1
"8919",4.74,52214,195,34
"8920",3.83,21091,237,6
"8921",4,13106,401,5
"8922",4.84,31120,281,32
"8923",4.9,103101,481,77
"8924",5,5962,54,3
"8925",4.5,29947,28,6
"8926",5,7201,394,1
"8927",4.88,10343,418,24
"8928",5,22268,14,4
"8929",5,4184,192,3
"8930",5,2950,87,3
"8931",0,1320,273,0
"8932",5,1417,240,5
"8933",3.86,4006,282,7
"8934",4.29,9173,196,7
"8935",5,7064,30,5
"8936",5,8468,29,2
"8937",5,8127,180,11
"8938",5,3084,29,3
"8939",5,3732,60,1
"8940",3,9182,14,2
"8941",4.38,14200,29,8
"8942",5,7148,29,3
"8943",5,1895,29,1
"8944",1,2109,29,1
"8945",5,5048,29,7
"8946",5,2811,30,1
"8947",5,3061,29,1
"8948",5,2297,29,1
"8949",4.8,12187,30,10
"8950",4.71,17954,14,7
"8951",5,1124,14,2
"8952",5,849,302,1
"8953",5,461,215,1
"8954",0,458,266,0
"8955",5,422,238,1
"8956",5,1309,274,2
"8957",0,420,121,0
"8958",5,418,365,2
"8959",5,692,221,1
"8960",0,1105,99,0
"8961",4.25,298,15,4
"8962",5,257,275,2
"8963",4.55,25295,649,22
"8964",4.62,13800,392,8
"8965",4.78,9607,536,9
"8966",4.77,26840,656,13
"8967",4.55,19590,636,22
"8968",4.67,15112,644,9
"8969",5,11776,604,15
"8970",4.33,9074,457,9
"8971",5,5635,269,3
"8972",4.4,15798,540,10
"8973",4.93,11857,373,14
"8974",4.38,14169,516,13
"8975",4.69,67169,552,26
"8976",4.53,9978,653,15
"8977",5,8314,535,3
"8978",4.47,15181,648,15
"8979",4.33,29582,639,18
"8980",4.5,16443,534,6
"8981",4.78,30641,649,18
"8982",4.67,48048,385,21
"8983",3.67,10993,624,3
"8984",5,20161,594,13
"8985",4.29,10859,459,7
"8986",4.18,28782,387,17
"8987",4.25,9688,647,8
"8988",4.83,21962,535,12
"8989",4.62,23165,536,8
"8990",5,40815,649,30
"8991",4.67,1119,289,3
"8992",5,895,29,1
"8993",0,69,37,0
"8994",0,170,90,0
"8995",4.9,10588,600,41
"8996",4.85,64465,221,55
"8997",5,1717,558,2
"8998",1,5484,190,3
"8999",1,2380,70,2
"9000",4,1055,230,1
"9001",2,667,37,1
"9002",5,18248,280,10
"9003",1.5,1284,30,2
"9004",0,1028,196,0
"9005",4,10697,140,5
"9006",3,922,125,1
"9007",2.56,18735,60,9
"9008",5,6897,109,1
"9009",5,1045,102,2
"9010",5,2643,140,5
"9011",3.93,42479,39,30
"9012",4.25,12593,32,4
"9013",4.33,51758,218,18
"9014",4.69,29873,24,13
"9015",4.64,35164,328,28
"9016",3.89,18571,61,9
"9017",4.73,43725,505,51
"9018",2.5,10623,203,6
"9019",4.59,26560,505,29
"9020",4.5,89586,200,58
"9021",4.56,39483,449,34
"9022",0,2358,180,0
"9023",4.2,738,177,5
"9024",4.38,9870,188,13
"9025",5,1012,234,1
"9026",4.75,12133,221,8
"9027",0,493,197,0
"9028",5,15096,481,9
"9029",3,2699,340,2
"9030",5,354,244,1
"9031",5,2402,302,1
"9032",5,1623,77,2
"9033",0,1307,221,0
"9034",4.41,25984,107,22
"9035",4.25,12193,128,12
"9036",5,10842,171,10
"9037",3.5,4446,73,6
"9038",5,10982,37,2
"9039",3.75,2608,195,4
"9040",4.86,2443,28,7
"9041",4.26,90960,41,47
"9042",5,200,164,1
"9043",4.83,7729,175,6
"9044",4.75,677,158,4
"9045",0,36,36,0
"9046",4.33,127,248,6
"9047",5,47,295,2
"9048",0,416,193,0
"9049",5,1010,215,27
"9050",4.61,110608,169,206
"9051",4.58,6719,183,19
"9052",4.5,5361,173,18
"9053",4.44,6822,192,27
"9054",4.79,5214,176,29
"9055",4.71,3827,183,17
"9056",3,7323,177,2
"9057",5,15481,145,2
"9058",5,8080,276,2
"9059",1,1019,208,1
"9060",4.2,6512,290,5
"9061",0,2256,106,0
"9062",3.8,6272,409,5
"9063",5,4685,274,3
"9064",3,5154,24,4
"9065",5,6267,398,4
"9066",5,2041,389,4
"9067",0,1036,107,0
"9068",4.37,23911,456,43
"9069",4.11,46044,618,114
"9070",4.48,316303,310,1453
"9071",4.69,118098,432,265
"9072",4.71,31454,111,55
"9073",4.25,73834,275,142
"9074",4.24,37138,571,79
"9075",4.72,50918,591,79
"9076",4.5,22615,316,4
"9077",4,3567,233,11
"9078",4.72,134717,181,227
"9079",4.57,22975,559,92
"9080",4.41,25093,590,73
"9081",4.03,9995,548,33
"9082",1,1989,37,1
"9083",4.25,1823,257,4
"9084",4.78,7595,313,9
"9085",4.79,8957,281,19
"9086",3,5155,15,2
"9087",1.25,6477,10,8
"9088",1,2732,142,1
"9089",2.59,3623,54,17
"9090",4.67,6364,79,15
"9091",5,689,511,1
"9092",5,746,49,4
"9093",4.64,45076,357,45
"9094",5,3580,206,6
"9095",3.29,4763,108,17
"9096",4.73,3353,302,22
"9097",4.81,2344,400,16
"9098",4.67,1547,239,6
"9099",4.5,1562,213,12
"9100",5,4031,252,7
"9101",3.5,3322,316,8
"9102",0,343,555,0
"9103",5,674,421,3
"9104",4.57,2333,196,7
"9105",5,1247,612,6
"9106",5,1173,279,2
"9107",3,1144,350,6
"9108",5,1243,285,6
"9109",5,3797,26,1
"9110",5,600,83,7
"9111",5,2955,251,5
"9112",4,9255,174,21
"9113",0,223,56,0
"9114",4.11,866,503,9
"9115",4.27,15260,328,86
"9116",5,1056,339,11
"9117",4.81,9716,184,37
"9118",4.82,62920,396,148
"9119",2.5,337,320,2
"9120",3.94,3876,221,33
"9121",4.61,8335,236,54
"9122",5,201,225,2
"9123",5,101,329,1
"9124",5,87,301,1
"9125",0,276,180,0
"9126",0,260,37,0
"9127",3.48,2725,221,21
"9128",0,27,100,0
"9129",4.83,29589,272,52
"9130",5,4527,305,10
"9131",4.95,22654,88,21
"9132",3.38,1953,225,32
"9133",4.57,1322,193,21
"9134",4.06,2933,244,18
"9135",0,50,573,0
"9136",4.92,277,184,12
"9137",4.77,19391,600,77
"9138",4.11,518,619,9
"9139",4.71,591,192,17
"9140",4.77,1782,107,26
"9141",4.07,1068,192,15
"9142",4.6,1738,225,20
"9143",0,334,10,0
"9144",0,90,244,0
"9145",5,237,31,1
"9146",5,125,64,1
"9147",4.88,2322,472,8
"9148",0,148,31,0
"9149",0,609,83,0
"9150",0,153,31,0
"9151",0,160,31,0
"9152",4.5,193,31,4
"9153",0,124,21,0
"9154",5,270,31,3
"9155",4,180,183,2
"9156",0,149,31,0
"9157",0,705,224,0
"9158",1,10074,167,3
"9159",5,772,31,1
"9160",4.65,15444,16,26
"9161",4.33,552,29,3
"9162",5,5329,73,10
"9163",5,1772,165,7
"9164",4.7,3082,99,10
"9165",0,1915,125,0
"9166",5,783,129,3
"9167",3.4,871,54,5
"9168",0,50,77,0
"9169",3.33,3158,184,3
"9170",5,843,95,5
"9171",4.53,1578,144,17
"9172",5,1744,74,11
"9173",4.8,461,98,5
"9174",4.33,3871,73,6
"9175",5,1013,57,5
"9176",5,374,77,5
"9177",3.56,29391,69,32
"9178",2.12,7788,12,17
"9179",2,3780,16,4
"9180",4.33,3022,125,21
"9181",0,938,58,0
"9182",0,1467,21,0
"9183",0,4170,19,0
"9184",3.71,9430,164,73
"9185",1.75,1824,61,4
"9186",3.92,7838,71,25
"9187",3.86,1560,235,21
"9188",2.71,2675,87,17
"9189",3,1816,41,2
"9190",5,323,358,2
"9191",4.66,7462,147,61
"9192",4.8,985,249,5
"9193",5,407,321,2
"9194",5,732,230,3
"9195",4.75,1396,274,12
"9196",5,22,68,1
"9197",3.5,865,81,2
"9198",4.52,5187,247,23
"9199",4.75,2207,282,8
"9200",3.73,6527,239,22
"9201",4.76,12567,352,50
"9202",4.2,3048,260,20
"9203",4.2,5613,18,10
"9204",4.25,2955,151,8
"9205",3.71,1078,157,7
"9206",5,220,248,3
"9207",3.21,10455,125,28
"9208",3.71,3302,395,7
"9209",4.32,21036,46,92
"9210",3.81,11287,613,16
"9211",4.8,16853,313,56
"9212",3,2551,32,2
"9213",3.75,780,77,4
"9214",4.73,8850,133,15
"9215",1,73,48,1
"9216",0,46,236,0
"9217",3.33,3592,102,12
"9218",4.67,1494,154,3
"9219",1,722,99,2
"9220",3,244,29,1
"9221",0,15,134,0
"9222",4.59,9604,268,17
"9223",5,2964,27,1
"9224",5,237,24,1
"9225",4.2,3211,344,5
"9226",4.33,7690,84,3
"9227",4.14,5293,22,7
"9228",0,2305,141,0
"9229",4.8,5425,131,5
"9230",3.58,11104,428,12
"9231",5,858,13,1
"9232",2,5262,28,2
"9233",5,70,19,1
"9234",4,1225,182,5
"9235",4,525,268,1
"9236",0,338,43,0
"9237",4,938,271,1
"9238",5,4204,25,1
"9239",4.55,15917,18,11
"9240",1,1776,24,2
"9241",0,529,68,0
"9242",2.75,14173,33,4
"9243",0,1371,35,0
"9244",3,944,39,2
"9245",1.5,408,70,2
"9246",5,1855,89,1
"9247",2.5,17907,63,8
"9248",2.2,11295,7,5
"9249",5,2225,11,2
"9250",2.5,6246,377,6
"9251",4,7997,15,3
"9252",1,3015,20,2
"9253",4.5,9939,53,10
"9254",0,1864,35,0
"9255",2.5,5350,83,6
"9256",5,423,151,1
"9257",3.5,7411,25,8
"9258",0,964,118,0
"9259",4.2,3114,5,5
"9260",4.11,15601,220,45
"9261",4.24,17608,58,17
"9262",5,1772,289,5
"9263",0,845,33,0
"9264",4.17,4804,24,6
"9265",0,1399,20,0
"9266",0,1400,20,0
"9267",5,439,134,1
"9268",0,2318,62,0
"9269",4.5,8329,163,4
"9270",0,419,167,0
"9271",0,664,321,0
"9272",5,191,240,1
"9273",4.69,22667,107,16
"9274",0,249,65,0
"9275",4.8,8638,198,10
"9276",3.4,1710,207,5
"9277",0,127,75,0
"9278",4,1000,109,2
"9279",4.38,3796,147,8
"9280",5,162,273,1
"9281",4.45,26947,131,20
"9282",0,116,26,0
"9283",5,9686,146,9
"9284",4.93,6972,220,14
"9285",4.7,15598,196,37
"9286",5,7667,160,7
"9287",0,542,230,0
"9288",4.96,19836,146,28
"9289",4.74,27225,113,39
"9290",0,732,279,0
"9291",4.63,53463,141,35
"9292",0,298,8,0
"9293",0,524,430,0
"9294",0,625,79,0
"9295",5,2247,55,4
"9296",4.72,22542,145,32
"9297",5,328,265,1
"9298",4.71,7570,153,17
"9299",0,619,216,0
"9300",4.8,17257,146,35
"9301",0,395,7,0
"9302",0,600,98,0
"9303",0,143,599,0
"9304",5,615,148,1
"9305",0,96,133,0
"9306",0,50,12,0
"9307",0,44,146,0
"9308",0,1173,154,0
"9309",0,19,408,0
"9310",4.42,39939,105,38
"9311",3.45,8899,160,20
"9312",5,1582,228,4
"9313",5,714,3613,2
"9314",4,5331,12,6
"9315",5,9287,186,23
"9316",5,2337,98,3
"9317",4.79,9922,389,24
"9318",4.86,90994,265,35
"9319",4.75,101868,336,285
"9320",4.62,10564,281,21
"9321",4.67,10321,288,24
"9322",4.92,102868,266,73
"9323",4.88,4461,261,8
"9324",4.33,2270,34,3
"9325",4.96,4818,264,26
"9326",4.75,13988,306,61
"9327",4.88,47423,290,145
"9328",4.85,125631,305,233
"9329",4.62,75491,305,173
"9330",4.84,26019,296,45
"9331",4.7,90956,256,140
"9332",4.14,16968,245,28
"9333",0,609,253,0
"9334",0,330,277,0
"9335",5,1883,261,1
"9336",0,313,333,0
"9337",0,343,190,0
"9338",0,31,49,0
"9339",0,79,44,0
"9340",3,304,51,1
"9341",0,24,54,0
"9342",5,961,380,1
"9343",0,72,91,0
"9344",0,205,31,0
"9345",0,778,196,0
"9346",0,39,42,0
"9347",0,570,342,0
"9348",5,608,303,1
"9349",5,410,301,1
"9350",0,464,271,0
"9351",0,41,230,0
"9352",0,83,15,0
"9353",5,1482,130,2
"9354",1.24,5074,45,37
"9355",5,3935,20,2
"9356",4.75,4142,272,8
"9357",5,618,28,1
"9358",4,963,592,2
"9359",5,1740,342,7
"9360",1,1370,8,1
"9361",5,1858,350,6
"9362",5,2202,120,4
"9363",5,1326,226,5
"9364",5,3444,219,27
"9365",5,1321,291,2
"9366",4.62,12256,255,13
"9367",0,295,591,0
"9368",5,3126,350,5
"9369",5,4463,152,5
"9370",4.9,62517,165,69
"9371",4.67,6969,231,12
"9372",4.95,108200,105,118
"9373",4.87,40243,113,38
"9374",4.62,8150,277,8
"9375",4.76,38028,191,17
"9376",4.77,6027,227,13
"9377",5,2894,161,3
"9378",4.5,9593,139,12
"9379",5,1978,208,3
"9380",5,2539,59,3
"9381",3.57,5820,116,7
"9382",5,7498,56,4
"9383",3.92,14373,387,12
"9384",4.9,47695,113,41
"9385",4.14,2457,208,7
"9386",4,290,80,1
"9387",0,70,125,0
"9388",0,16,69,0
"9389",0,75,128,0
"9390",5,176,113,1
"9391",1,70,513,1
"9392",5,2462,149,5
"9393",4.5,1388,396,2
"9394",0,71,168,0
"9395",0,84,205,0
"9396",0,129,38,0
"9397",4.5,950,153,2
"9398",0,33,345,0
"9399",5,901,224,1
"9400",5,298,72,1
"9401",5,3784,340,6
"9402",4.81,29555,333,16
"9403",0,18,80,0
"9404",4.33,669,187,3
"9405",4.91,5178,132,11
"9406",5,1272,48,9
"9407",3,1352,112,2
"9408",5,7941,3229,20
"9409",5,1455,426,11
"9410",4.33,4930,66,3
"9411",5,540,568,12
"9412",4.18,4071,167,17
"9413",5,2271,195,4
"9414",5,1392,131,6
"9415",4.5,3111,219,14
"9416",3.71,1572,452,7
"9417",5,123,191,2
"9418",5,223,300,10
"9419",5,69,68,1
"9420",5,4843,286,1
"9421",5,1376,211,2
"9422",4.76,6803,176,25
"9423",3.44,136314,128,108
"9424",4.83,7128,217,24
"9425",4.74,26156,1261,54
"9426",3,3223,84,5
"9427",0,6279,123,0
"9428",4,14893,150,21
"9429",4.4,2445,114,10
"9430",3.75,1373,32,4
"9431",4.56,2366,235,9
"9432",4.62,3000,90,8
"9433",5,992,69,1
"9434",2,356,225,1
"9435",4.67,3148,74,6
"9436",2,5242,45,13
"9437",4.95,22560,306,88
"9438",3.56,4878,284,9
"9439",3.62,4214,254,34
"9440",5,1227,165,7
"9441",4.93,3539,427,15
"9442",5,2321,238,14
"9443",4.59,34303,596,75
"9444",3.5,796,210,6
"9445",4.5,2896,320,4
"9446",4.5,1992,360,8
"9447",5,4013,447,6
"9448",4.89,26755,463,80
"9449",4.82,27860,288,91
"9450",4.92,72984,319,293
"9451",5,3607,465,9
"9452",5,2189,613,6
"9453",4.08,1331,317,12
"9454",5,82,582,1
"9455",5,309,428,2
"9456",5,3514,126,2
"9457",4.11,3360,228,19
"9458",4,2308,328,10
"9459",4.84,23885,203,43
"9460",0,23,265,0
"9461",4.46,32155,319,63
"9462",5,1310,215,7
"9463",5,119,253,2
"9464",4.67,9265,326,12
"9465",4.7,25634,179,23
"9466",4.33,5371,176,3
"9467",4.88,8487,241,8
"9468",4.76,100595,402,58
"9469",4.43,29499,367,23
"9470",4.43,53841,187,30
"9471",4.52,42528,293,29
"9472",4.71,9146,244,7
"9473",4.54,18857,202,13
"9474",3.2,13405,188,5
"9475",4.61,37941,2686,31
"9476",5,14603,357,4
"9477",2.8,28469,4034,5
"9478",0,5454,252,0
"9479",3.79,8602,2293,14
"9480",3,10359,2210,2
"9481",2.33,4812,2499,3
"9482",4.67,1208,214,3
"9483",0,1731,13,0
"9484",5,6965,188,11
"9485",4.9,18371,245,10
"9486",0,581,210,0
"9487",0,293,43,0
"9488",4.5,3306,225,8
"9489",5,14277,314,10
"9490",0,1090,216,0
"9491",5,3160,203,1
"9492",3.75,2032,284,4
"9493",5,1192,222,5
"9494",4.4,2651,351,5
"9495",5,10805,434,6
"9496",1.5,5852,265,2
"9497",3.73,7852,310,11
"9498",5,6946,212,2
"9499",4.69,34844,215,42
"9500",5,708,253,5
"9501",5,4105,433,4
"9502",5,595,206,3
"9503",5,259,339,1
"9504",5,174,468,4
"9505",1,4674,250,2
"9506",0,697,269,0
"9507",5,1061,404,2
"9508",0,430,215,0
"9509",5,600,294,1
"9510",5,2939,472,1
"9511",5,268,318,1
"9512",5,1240,341,3
"9513",0,857,559,0
"9514",5,956,272,4
"9515",5,449,254,2
"9516",0,41,7,0
"9517",5,362,201,2
"9518",5,1031,305,5
"9519",5,188,210,1
"9520",5,1674,268,6
