age,length,views,rate,ratings,comments
559,244,16477,4.83,81,44
747,306,29542,4.42,107,47
909,242,3138,4.63,30,11
756,210,9592,4.96,53,60
674,199,6454,4.31,32,11
912,245,4317,4.97,29,11
429,245,32769,4.77,174,97
515,257,5304,4.73,37,15
635,254,12107,4.85,81,33
1097,39,3222,4.35,20,19
1087,252,2492,2.48,31,67
1069,248,1365,4.92,12,19
1140,217,2885,3.95,22,18
1125,246,1471,4.29,7,12
1155,321,1796,4.75,32,23
1166,201,906,5,15,15
801,279,27932,4.74,173,164
887,231,14784,4.53,138,143
932,244,1033,3.22,9,15
1041,256,3304,3.81,16,23
1190,261,99,0,0,1
1227,248,744,4.8,5,3
1181,248,896,4.8,5,6
654,218,8857,4.91,23,20
1167,243,16730,4.87,63,46
438,248,10628,4.75,101,39
309,243,12567,4.65,93,13
1160,126,617,5,2,0
1127,271,6725,4.4,5,0
1232,327,314,5,2,3
1232,363,344,5,1,3
1229,138,72,0,0,0
889,213,30684,4.82,33,20
1103,298,700,0,0,0
957,89,19044,4.43,7,6
1215,325,140,5,2,2
1232,156,20,0,0,0
1234,175,1131,5,2,1
1232,284,929,5,1,2
1237,218,1411,5,1,0
1151,275,5739,4.67,3,1
916,93,36096,4,4,1
1149,256,6637,5,6,3
1175,588,5443,5,4,0
1097,7,15723,4,1,0
1180,160,1387,0,0,0
1136,264,12804,4.86,7,6
1243,21,705,0,0,0
1129,288,40707,4.89,35,14
1210,105,3251,5,3,3
1201,234,3736,4.75,4,0
1179,410,5278,5,2,0
1160,225,5796,4.25,8,1
1172,193,279,5,1,0
1114,129,1044,5,5,5
964,160,273,5,1,0
656,263,9859,5,12,7
1193,327,204,5,1,2
982,186,9063,4.5,12,1
1235,120,13,5,1,1
1227,348,400,5,6,5
1235,256,43,4.5,2,2
1188,186,1139,5,1,2
995,203,66250,4.94,95,59
657,272,211826,4.75,157,112
1222,127,242,5,2,0
1058,104,25131,4.91,23,2
461,360,20637,4.83,75,29
1193,293,682,3.5,2,1
995,128,34929,4.95,44,33
1220,132,572812,4.75,122,15
982,104,15082,5,2,4
1062,367,8499,4.89,19,7
1046,193,3823,4.5,2,0
1235,293,146,5,4,3
1227,387,138,5,3,1
1230,532,135,5,3,4
1227,290,222,4.33,6,6
1235,280,52,5,1,1
743,434,6621,4.15,20,11
1235,358,89,5,3,9
1221,239,139,3,2,3
1117,290,1007,4,4,0
803,339,15889,4.88,40,19
1158,189,377,5,2,0
414,169,23394,4.67,12,2
893,84,483,5,1,0
787,106,1896,5,1,3
1242,321,37,5,1,1
562,171,8205,4.67,9,1
1235,328,20,5,1,1
1249,329,109,5,1,0
931,249,3400,5,8,7
901,255,8257,5,12,13
1044,311,2454,4.57,7,2
1003,272,2567,5,5,2
940,303,21505,4.92,38,38
1099,170,1380,5,1,6
950,276,2905,5,7,3
974,293,2054,5,4,4
798,390,9220,4.64,11,14
985,256,1806,5,5,6
974,236,1635,5,3,4
1003,253,2463,5,7,5
1004,276,1880,5,6,3
1003,243,2552,4.78,9,5
1003,209,4193,4.88,8,5
1003,306,4404,5,5,8
1003,261,889,5,2,0
1003,272,1506,5,2,1
993,159,2707,5,7,5
1040,248,3945,3.67,12,9
974,179,10131,4.95,19,12
974,233,644,5,2,0
1136,196,8752,4.96,23,9
632,261,14660,4.75,16,17
903,202,8752,4.25,8,10
833,165,5557,3.7,10,8
797,176,8039,4.75,12,10
1039,144,1707,5,3,5
885,269,2624,5,1,1
670,247,30964,4.79,39,14
789,166,4580,3.8,5,6
1032,288,1394,5,1,1
905,179,1661,5,5,7
833,160,3519,4.78,9,9
1024,225,1224,3.67,3,3
893,300,1393,5,3,2
1193,177,4884,4.5,8,16
668,202,7458,4.92,12,25
454,318,450006,4.84,715,370
514,235,2889,4.5,4,4
600,32,6253,4,4,4
888,108,1230,5,1,2
1099,236,23351,4.96,71,41
1079,199,3540,4.75,4,1
1031,284,98688,4.86,28,12
432,192,84089,4.94,115,62
1161,247,835,5,1,2
879,198,368,0,0,0
914,210,4465,5,7,7
983,62,1011,5,2,1
799,247,4598,4.4,10,6
978,232,3209,4,1,3
979,364,8575,3.88,8,6
766,208,11035,5,10,8
1154,214,418,5,2,0
794,248,6987,4.62,16,14
943,331,25144,4.88,25,5
991,329,40434,4.89,38,4
828,252,8887,5,8,2
862,285,364513,4.87,215,49
1025,366,4569,5,5,4
545,243,9314,5,6,4
833,190,33258,4.65,17,5
1029,250,5216,4.88,8,1
633,337,56453,4.88,108,37
759,231,16023,4.94,18,8
743,289,5197,4.33,6,6
1093,305,1224,5,2,0
1079,273,6026,4.78,9,3
802,189,10537,4.82,34,16
1245,293,1078,4.95,21,18
832,179,910,5,4,3
443,266,38427,4.91,56,29
1183,335,132,0,0,0
1028,319,4590,4.67,12,11
842,231,21226,4.81,48,50
649,291,7527,4.57,47,37
1071,264,115,0,0,0
1036,274,2256,3.5,4,3
917,373,3008,4.86,14,9
910,310,2377,4.46,24,15
1209,278,356,0,0,1
967,267,6929,4.93,15,5
651,278,1128,4.43,7,6
1075,256,2277,5,3,12
946,163,2846,4,2,0
857,294,16543,4.86,37,15
908,289,10056,5,6,6
1003,271,5997,4.86,7,4
760,259,90879,4.75,61,20
914,276,4668,4.5,2,1
912,266,42968,4.98,49,9
1150,263,4722,4.8,5,2
1184,272,407,5,1,1
906,276,11164,4.84,31,11
580,24,6452,2.71,7,4
1068,412,18849,4.68,22,15
996,476,25619,4.31,16,10
837,388,25168,5,20,7
671,119,46872,4.12,16,4
796,579,43049,4.68,44,20
924,143,2350,1,1,3
1063,34,1245,5,1,1
805,599,12174,4.39,18,6
579,211,2789,5,4,15
868,477,277653,4.83,520,274
991,297,57700,4.67,36,20
802,275,55741,4.61,38,10
791,221,16196,5,9,2
553,591,10944,4.11,9,4
734,140,10391,3,5,1
776,234,44154,4.94,70,28
773,103,19236,5,10,6
755,621,93036,4.86,95,36
1247,291,165,5,1,0
1251,242,69,5,1,0
1002,277,4208,4.58,12,1
973,298,43554,4.88,99,28
1151,458,35260,4.94,102,25
1063,250,10161,5,32,18
1142,350,51924,4.89,132,97
1157,190,7151,5,22,16
1000,269,9497,5,44,22
859,232,19992,4.32,25,12
1003,326,4038,4.9,10,5
822,244,34373,4.83,46,10
943,264,37660,4.95,61,28
768,266,39571,4.75,40,13
755,272,105697,4.88,263,99
1067,260,4476,4.2,5,1
1255,625,1315,3.85,20,27
1256,137,377,3,2,1
1257,373,368,5,4,2
1257,301,459,5,5,1
1257,519,469,4.31,13,6
1248,340,172,5,1,0
1256,176,204,4.2,5,1
1256,207,969,5,1,5
1257,165,161,3.67,3,3
1249,497,243,5,2,4
1228,648,282,0,0,0
1257,478,88,2.33,3,3
1257,100,1615,3.4,5,15
1255,138,259,5,1,0
1034,257,4110,5,5,4
856,174,821,2.33,3,0
1172,521,427,0,0,1
591,28,1734,2.67,3,1
1099,431,2715,4.54,13,14
965,114,2345,0,0,0
527,320,8694,4.67,12,4
902,249,2788,5,8,4
901,259,4905,5,11,7
848,272,3159,5,10,7
1029,193,1606,5,2,0
942,179,347,4,1,1
859,186,2503,4.33,3,1
800,77,625,5,1,1
1074,205,1501,5,3,8
883,140,3069,4.2,5,2
902,231,2290,4.11,9,1
863,259,4812,3.67,3,2
699,123,1094,0,0,2
957,575,18354,4.54,26,28
818,325,22507,4.74,34,48
854,221,381,0,0,2
708,215,1053,4.67,3,2
824,383,5722,3.14,7,2
891,319,17332,4.89,61,69
1126,194,543672,4.73,456,292
820,256,3517,5,6,8
1058,284,839,5,1,2
1073,448,757,5,3,5
1060,393,11201,4.44,9,6
869,301,8650,3.44,9,5
947,512,307,0,0,2
1029,220,347,1,1,0
1047,30,139,0,0,0
1078,62,98,0,0,0
1104,50,236,0,0,0
617,80,485,1,2,2
858,180,589,4,4,4
1080,19,182,0,0,0
1034,194,379,0,0,0
1034,91,178,0,0,0
1127,49,365,0,0,1
1079,20,111,0,0,0
984,180,1021,3,2,1
1101,573,667,5,1,3
972,151,479,0,0,0
1132,350,520,5,1,0
1061,55,84,0,0,0
657,29,587,0,0,0
1083,225,936,5,1,0
979,24,494,4,1,2
1070,107,684,0,0,0
1066,357,24,0,0,0
411,427,2581,3.8,5,1
1122,241,195,0,0,0
896,268,1555,4.33,3,3
619,215,1757,0,0,1
898,77,420,0,0,0
817,43,269,0,0,0
909,20,661,0,0,0
788,427,366,0,0,1
1119,28,57,5,1,0
862,575,243,3,1,0
1239,575,73,5,1,0
1239,265,60,5,1,1
1239,55,55,5,1,0
1238,420,54,0,0,0
1243,140,129,5,2,2
1238,30,250,5,1,0
1242,60,49,0,0,0
1238,22,30,5,1,0
1238,362,31,0,0,0
1242,122,332,0,0,0
1238,43,48,0,0,0
1120,144,23516,4.91,44,40
1238,31,26,0,0,0
1238,108,29,0,0,0
1240,121,71,0,0,0
1235,91,126,5,1,1
1235,41,54,0,0,0
1243,61,133,4,1,0
953,649,3061,4.17,6,4
976,243,2916,5,8,16
981,68,2360,5,2,3
976,86,10179,4.89,9,7
976,63,495,5,3,0
912,267,1297,4,1,2
662,138,27242,3.5,20,15
737,588,3948,5,7,1
820,84,926,5,2,1
979,20,7823,4.5,4,0
735,323,10963,3.88,16,50
820,179,459,5,1,2
521,22,4837,4,5,1
973,26,114,0,0,1
1054,590,2584,5,1,0
1030,87,513,5,1,1
1130,505,2278,4.27,11,16
1126,14,382,5,1,1
1138,439,2888,4.25,8,3
1130,448,715,4.69,13,14
874,87,1311,3,1,1
723,43,1126,0,0,0
1124,62,267,0,0,0
1134,60,846,1,1,0
792,255,22769,4.36,22,18
1138,108,439,5,1,0
1041,74,3900,4,5,0
1103,203,338,0,0,0
874,58,189,5,1,0
1154,14,395,0,0,0
1023,218,28321,3.85,47,85
731,337,8638,4.72,39,102
847,25,2118,3,4,4
1154,228,505,4,1,0
867,181,2002,5,5,0
616,658,7442,4.8,15,8
1191,483,35,0,0,0
867,93,900,5,3,0
946,136,5042,4.2,5,0
723,254,1040,5,3,0
631,9,652,5,1,0
0,244,5251,4.88,8,10
1095,113,273,4.5,2,0
572,47,6322,4.9,20,0
686,199,1880,4.71,14,5
587,134,2996,5,10,4
968,211,1196,5,1,1
451,16,1632,1,2,0
451,4,1304,1,1,1
1191,363,62,0,0,0
587,171,32585,4.45,78,39
1048,27,1503,3.5,2,0
942,60,4050,3.14,7,16
1083,122,670,4.5,8,8
1090,71,1002,3.85,13,46
1087,18,934,4.5,4,1
1087,429,1387,4.6,10,2
1087,367,263,5,7,1
938,502,3497,4,16,16
685,226,17332,4.5,54,69
691,256,24519,3.96,96,716
1085,113,170,5,2,1
950,48,1620,4.47,17,8
1105,452,1116,5,5,3
936,236,81,5,2,1
1244,150,1945,5,11,17
,,,,,
962,285,15386,4.81,21,24
1246,451,414,4.17,6,2
912,318,9370,4.85,81,50
1137,413,10649,4.93,98,140
1052,205,5635,5,17,12
1148,214,4059,5,36,7
1252,578,4459,4.91,44,44
1016,261,691,3.33,3,10
1255,66,29,0,0,0
1255,7,45,0,0,0
1255,350,39,0,0,0
1255,76,52,4,3,3
1255,92,33,0,0,0
1255,126,20,4,1,1
1094,95,22266,3.89,18,49
1213,84,103,5,1,0
1245,58,6184,5,6,5
1216,377,297,0,0,5
1230,27,240,0,0,0
1181,148,1764,5,2,1
1201,89,758,3.67,3,5
1245,84,7257,5,6,4
1253,66,107,0,0,0
1245,163,1360,4,4,3
1252,46,28,0,0,0
1252,203,70,5,2,1
1254,397,145,5,2,1
1252,252,40,0,0,0
1252,370,139,5,1,0
1252,139,21,0,0,0
1252,99,44,5,2,0
1252,185,252,3,2,4
1252,52,70,0,0,18
1252,226,11,0,0,0
1237,67,120,0,0,1
1252,69,43,5,1,2
1252,284,327,5,3,2
1252,118,29,5,1,0
1252,96,96,3,2,1
1246,31,506,1.5,2,4
1138,56,2922,3,2,20
1147,69,1127,3,1,22
1220,422,874,2.67,3,7
1208,45,10764,3,1,0
1251,80,125,2.33,3,0
1061,242,2846,1.25,16,50
1248,60,179,1,1,0
1222,21,648,5,1,11
1014,112,3303,4,15,44
1250,332,115,5,1,5
896,95,6158,3.21,14,22
1228,378,29,0,0,0
1209,48,3280,3.25,4,10
1232,24,301,0,0,2
1219,184,90,4,1,1
935,56,3219,4,7,6
1218,48,31575,1.96,23,21
1160,8,8115,1.77,22,0
1150,241,913,3,8,11
1141,165,1106,3,2,11
1088,185,23152,3.45,22,38
1114,203,2368,2.86,7,12
1155,133,723,1.57,7,0
1210,38,1639,5,2,1
1208,289,120,3.67,3,1
1220,92,87,5,1,0
1204,103,186,3,2,2
1215,61,155,0,0,1
1216,64,305,0,0,0
1233,108,157,0,0,0
1227,39,440,4,4,3
1246,99,162,5,1,2
1211,188,1146,2.6,5,11
1133,66,2116,3.53,15,7
1218,457,3463,3.5,22,11
859,161,2439,5,13,30
1178,42,503,2.33,3,3
1223,233,79,0,0,0
1246,106,50,0,0,0
1232,105,37,5,1,1
1246,133,12,5,1,1
1231,143,69,5,1,1
1229,99,19,5,1,1
1245,50,66,5,1,1
1251,408,11536,4.95,88,78
1224,80,40,5,1,1
1231,118,6149,4.94,89,82
1104,124,81,5,1,3
1164,52,63,5,1,1
1228,132,32,5,2,1
1193,15,1763,2.33,3,1
1136,192,2213,5,5,3
1140,39,3942,5,1,3
1151,133,9219,4.71,21,9
1149,29,230,0,0,0
1170,128,8141,5,5,6
1161,55,289,0,0,0
1050,34,7949,4.83,12,4
1149,86,2450,4.5,4,2
1164,82,2204,5,4,4
1146,60,754,0,0,0
1162,25,338,4,1,0
1162,70,595,4.33,3,2
1161,58,4351,4.62,8,2
1157,36,1211,5,1,3
1173,62,213,0,0,0
1161,243,767,4.75,4,6
1006,124,117014,4.23,43,13
776,39,17325,4.58,19,10
716,18,427,0,0,0
995,117,7445,5,1,2
1197,302,49,0,0,0
1243,40,19,5,2,3
1130,235,441,4.5,2,0
1244,161,1118,4.89,95,101
751,160,1211,3.5,4,2
599,30,248,0,0,0
1147,380,446,5,1,0
1106,68,63,5,2,2
1075,55,1833,0,0,1
993,39,169,0,0,0
882,293,464,5,2,1
1075,41,193,5,2,3
854,176,953,4.82,17,26
991,300,217,0,0,0
1129,123,350,4,2,4
1127,148,27,0,0,0
866,34,97,4,1,0
572,16,2489,5,7,17
1141,164,355,5,3,2
638,43,705,2.75,4,11
950,73,423,4,1,1
1241,124,36,5,2,2
1173,33,47,0,0,1
657,244,56088,4.85,111,56
563,267,21283,4.66,38,34
563,186,21542,4.65,31,19
680,481,17531,4.63,43,38
815,278,2876,5,3,4
714,100,9507,5,5,5
854,395,4205,4.9,10,6
808,215,3983,5,4,9
628,336,15771,4.56,39,16
911,368,1280,5,5,3
694,388,5700,5,4,8
983,283,2308,5,6,7
916,407,914,5,1,0
942,198,26353,4.9,51,46
854,393,2351,5,7,4
1080,356,1975,5,5,9
953,359,3409,4.75,12,11
718,38,1400,5,4,3
969,508,1563,5,5,10
946,304,204,5,1,0
1025,199,5657,4.75,4,2
1131,330,935,4,2,0
1131,196,11331,4,3,5
1043,140,14004,4.67,12,20
951,27,6945,0,0,3
1069,194,9739,2,4,1
1082,126,24557,4.88,25,24
1121,413,12994,4.86,28,38
1073,328,1647,5,3,4
659,164,1334,3,2,0
814,416,37371,4.96,46,55
1019,168,545,4,1,1
932,13,1459,0,0,0
852,417,35714,4.81,32,20
543,118,7641,4.38,8,4
689,385,8648,4.8,10,7
579,206,24123,4.58,38,51
999,339,3396,4.85,13,6
1001,273,2717,5,6,4
618,314,15781,4.84,25,30
999,312,5732,5,17,17
1000,329,3983,4.64,14,3
999,324,4394,4.9,10,5
1000,289,3681,4.79,14,8
1079,397,3176,5,6,16
716,154,3064,5,9,11
918,426,2543,3.67,6,4
952,322,3433,4.8,5,8
969,83,1506,5,1,1
967,374,9898,4.91,23,15
981,171,6394,5,10,3
857,178,1921,4.67,3,7
659,7,1260,0,0,0
860,180,1302,4.67,3,0
1120,160,1269,4,5,1
628,113,2109,5,4,0
537,43,1330,5,2,2
845,464,3379,2.56,9,34
1038,351,2102,4,9,13
860,61,268,3,1,0
634,91,24453,4.57,23,42
1120,207,619,5,2,2
938,195,3713,4.6,5,1
756,212,98036,4.89,171,136
936,218,2679,4.25,8,6
863,14,2054,2,4,1
1010,142,2808,5,5,1
486,20,7325,4.25,4,3
963,131,1908,4.4,5,2
1022,183,1753,4.75,8,4
966,485,5021,4.86,7,8
734,177,582,5,1,3
740,17,1201,4.2,5,0
619,24,2451,3.67,3,3
847,197,482,5,2,1
583,204,1900,4.5,2,0
1063,133,947,0,0,1
532,47,1276,5,1,4
628,65,687,5,2,2
1045,122,1000,4.67,3,8
1063,245,601,4,2,2
686,35,569,5,1,5
1076,43,794,2.33,3,3
1145,48,349,0,0,0
1089,24,3617,3,2,0
1043,600,840,5,1,1
1071,60,170,5,1,0
1132,38,269,5,1,0
809,44,694,0,0,0
535,70,583,0,0,0
1223,455,111,5,1,1
1199,306,47,0,0,0
1147,103,97,5,1,0
972,307,955,0,0,1
1193,55,2125,5,2,1
703,26,30119,3.83,12,2
868,19,10090,1.73,11,8
859,387,463,0,0,0
1118,184,262,0,0,0
810,24,8065,3,8,4
588,73,20289,4.2,10,12
1055,56,3481,4.75,4,2
1055,36,3866,3.75,4,1
869,84,36709,3.89,18,6
873,207,367,2.33,3,2
935,407,508,5,1,0
837,111,1256,0,0,0
489,26,887,0,0,1
505,236,579,2,1,0
941,59,161,1,1,0
768,33,348,0,0,0
926,343,535,4,1,1
781,223,518,0,0,1
747,264,174,5,2,0
781,290,26080,4.8,10,8
637,48,5853,3.5,2,0
609,95,2199,5,1,1
886,104,517,0,0,0
746,214,17693,4.63,30,7
884,253,2124,5,7,4
825,209,3959,4,6,3
956,155,2385,5,2,1
944,305,4496,0,0,2
984,43,114,3,1,2
1057,204,113,5,2,0
753,241,655,3,2,0
746,160,7293,5,9,4
649,45,454,0,0,0
885,11,752,5,1,1
957,17,164,0,0,0
1073,98,289,4,1,1
971,37,206,0,0,0
1176,295,213,5,1,0
842,20,144,0,0,0
1022,33,366,0,0,0
1049,57,167,0,0,0
941,53,748,0,0,0
1049,80,151,0,0,0
1073,66,130,5,2,2
856,38,45,0,0,0
1035,86,5848,5,1,7
490,42,326,4,1,0
909,53,102,0,0,0
1062,80,734,5,1,1
489,37,763,0,0,0
899,289,142,0,0,0
398,42,968,0,0,0
643,26,850,0,0,0
1158,93,280,0,0,1
904,15,113,0,0,0
886,40,59,0,0,0
609,33,404,0,0,0
822,24,89,0,0,0
829,41,5433,4.09,11,6
901,164,1053,5,2,2
503,34,893,3,2,1
768,26,436,0,0,0
651,15,459,0,0,0
642,204,148,0,0,1
390,155,711,5,1,2
791,199,119,0,0,0
862,53,747,0,0,1
550,134,407,0,0,0
1146,55,130,0,0,0
414,20,891,0,0,0
965,23,333,0,0,0
543,18,1039,0,0,0
846,141,13022,4.71,17,11
851,39,41724,4.87,38,48
1060,152,7289,4.67,18,24
1053,100,8106,4.25,12,54
1065,73,3093,5,4,2
844,135,10956,4.13,15,4
844,121,14516,4.7,27,11
844,146,6527,4.8,10,2
846,123,8636,3.4,5,3
844,138,12720,4.21,14,0
1207,260,2301,4.75,4,3
948,103,4303,5,1,0
949,257,7527,4.86,7,4
857,319,48743,4.97,39,25
1054,61,2894,5,2,0
749,298,57515,4.64,56,28
949,150,2553,5,1,1
857,264,6966,4.91,11,2
0,99,112150,4.44,120,49
949,206,1934,5,1,1
602,310,6584,4.75,8,6
789,221,16045,4.93,15,2
1020,284,1943,3.67,3,0
1228,283,3219,5,3,1
1220,286,3344,5,3,1
1228,299,1595,5,3,1
1220,252,2584,5,1,0
1159,357,2838,3.83,6,1
1220,77,1889,5,1,1
1220,215,1441,0,0,0
1220,294,3716,5,3,3
1220,93,1041,5,2,1
1220,159,993,5,1,1
1220,223,951,3,2,0
1220,109,769,0,0,0
1228,247,2838,5,2,0
1228,318,2589,5,1,3
1228,59,1724,5,4,0
1228,155,1314,5,8,0
1228,78,1249,5,3,1
1228,178,1061,5,4,0
1228,143,814,5,1,0
1228,133,783,5,2,0
1228,305,6596,4.8,10,3
1228,163,1544,5,1,0
1241,223,4353,4.2,5,0
1228,404,1045,5,1,0
821,79,9813,5,6,9
875,94,21318,4.86,22,16
821,55,6247,5,8,0
1117,342,2612,5,7,6
983,367,12471,4.96,27,12
775,75,47288,4.3,30,31
1184,502,160,5,3,3
1199,52,374,5,2,6
1203,246,846,4.17,6,20
1245,639,1987,5,50,52
1187,103,205,5,3,5
1044,215,3495,1,1,0
775,195,52214,4.74,34,3
711,237,21091,3.83,6,1
958,401,13106,4,5,2
710,281,31120,4.84,32,15
781,481,103101,4.9,77,22
907,54,5962,5,3,3
575,28,29947,4.5,6,0
1156,394,7201,5,1,0
499,418,10343,4.88,24,6
965,14,22268,5,4,2
1109,192,4184,5,3,0
984,87,2950,5,3,0
1018,273,1320,0,0,0
1153,240,1417,5,5,0
816,282,4006,3.86,7,4
1048,196,9173,4.29,7,1
1006,30,7064,5,5,3
995,29,8468,5,2,1
1110,180,8127,5,11,4
1003,29,3084,5,3,2
1009,60,3732,5,1,1
977,14,9182,3,2,1
477,29,14200,4.38,8,1
1000,29,7148,5,3,3
1024,29,1895,5,1,0
1067,29,2109,1,1,0
994,29,5048,5,7,1
1084,30,2811,5,1,0
1006,29,3061,5,1,3
990,29,2297,5,1,0
994,30,12187,4.8,10,3
893,14,17954,4.71,7,4
1000,14,1124,5,2,0
834,302,849,5,1,0
968,215,461,5,1,0
969,266,458,0,0,0
969,238,422,5,1,0
1017,274,1309,5,2,1
1108,121,420,0,0,0
890,365,418,5,2,1
915,221,692,5,1,0
1014,99,1105,0,0,1
1104,15,298,4.25,4,0
888,275,257,5,2,0
1045,649,25295,4.55,22,15
1039,392,13800,4.62,8,4
1045,536,9607,4.78,9,4
1041,656,26840,4.77,13,5
1046,636,19590,4.55,22,8
1048,644,15112,4.67,9,12
1046,604,11776,5,15,6
1042,457,9074,4.33,9,5
1047,269,5635,5,3,5
1044,540,15798,4.4,10,3
1039,373,11857,4.93,14,4
1045,516,14169,4.38,13,2
1044,552,67169,4.69,26,14
1045,653,9978,4.53,15,3
1046,535,8314,5,3,1
1046,648,15181,4.47,15,8
1047,639,29582,4.33,18,6
1046,534,16443,4.5,6,6
1048,649,30641,4.78,18,4
1047,385,48048,4.67,21,11
1048,624,10993,3.67,3,0
1051,594,20161,5,13,3
1047,459,10859,4.29,7,3
1044,387,28782,4.18,17,7
1049,647,9688,4.25,8,5
1045,535,21962,4.83,12,6
1031,536,23165,4.62,8,5
1033,649,40815,5,30,23
943,289,1119,4.67,3,1
979,29,895,5,1,0
971,37,69,0,0,1
1007,90,170,0,0,0
836,600,10588,4.9,41,15
1001,221,64465,4.85,55,0
999,558,1717,5,2,0
992,190,5484,1,3,1
974,70,2380,1,2,1
1139,230,1055,4,1,1
1127,37,667,2,1,1
924,280,18248,5,10,9
1127,30,1284,1.5,2,1
829,196,1028,0,0,0
996,140,10697,4,5,4
1138,125,922,3,1,1
906,60,18735,2.56,9,15
1013,109,6897,5,1,0
1172,102,1045,5,2,10
955,140,2643,5,5,0
1208,39,42479,3.93,30,8
1208,32,12593,4.25,4,2
1185,218,51758,4.33,18,8
1235,24,29873,4.69,13,4
0,328,35164,4.64,28,11
1208,61,18571,3.89,9,4
0,505,43725,4.73,51,18
1207,203,10623,2.5,6,0
0,505,26560,4.59,29,16
1196,200,89586,4.5,58,37
1194,449,39483,4.56,34,48
1232,180,2358,0,0,0
1217,177,738,4.2,5,0
1194,188,9870,4.38,13,13
1225,234,1012,5,1,0
1195,221,12133,4.75,8,1
1221,197,493,0,0,0
1230,481,15096,5,9,15
1214,340,2699,3,2,0
1250,244,354,5,1,2
1195,302,2402,5,1,0
991,77,1623,5,2,1
1195,221,1307,0,0,3
1221,107,25984,4.41,22,7
1221,128,12193,4.25,12,3
1221,171,10842,5,10,4
1225,73,4446,3.5,6,0
1172,37,10982,5,2,1
1221,195,2608,3.75,4,2
1237,28,2443,4.86,7,4
1221,41,90960,4.26,47,51
1231,164,200,5,1,0
1076,175,7729,4.83,6,1
765,158,677,4.75,4,1
1155,36,36,0,0,2
1253,248,127,4.33,6,0
1257,295,47,5,2,0
1175,193,416,0,0,1
1211,215,1010,5,27,27
748,169,110608,4.61,206,179
1078,183,6719,4.58,19,10
1164,173,5361,4.5,18,11
1045,192,6822,4.44,27,14
845,176,5214,4.79,29,3
1061,183,3827,4.71,17,15
1143,177,7323,3,2,5
1183,145,15481,5,2,1
1173,276,8080,5,2,5
1193,208,1019,1,1,0
1162,290,6512,4.2,5,4
1154,106,2256,0,0,1
1201,409,6272,3.8,5,9
1161,274,4685,5,3,5
1161,24,5154,3,4,5
1125,398,6267,5,4,14
1177,389,2041,5,4,0
1107,107,1036,0,0,0
779,456,23911,4.37,43,96
736,618,46044,4.11,114,308
616,310,316303,4.48,1453,950
646,432,118098,4.69,265,367
886,111,31454,4.71,55,52
559,275,73834,4.25,142,287
685,571,37138,4.24,79,5
868,591,50918,4.72,79,112
913,316,22615,4.5,4,5
790,233,3567,4,11,13
830,181,134717,4.72,227,550
829,559,22975,4.57,92,86
938,590,25093,4.41,73,177
773,548,9995,4.03,33,55
1061,37,1989,1,1,0
1206,257,1823,4.25,4,1
1109,313,7595,4.78,9,10
1155,281,8957,4.79,19,15
734,15,5155,3,2,1
579,10,6477,1.25,8,0
830,142,2732,1,1,0
1082,54,3623,2.59,17,28
1220,79,6364,4.67,15,1
1067,511,689,5,1,3
1072,49,746,5,4,7
590,357,45076,4.64,45,44
1064,206,3580,5,6,6
978,108,4763,3.29,17,10
1165,302,3353,4.73,22,17
1179,400,2344,4.81,16,17
1163,239,1547,4.67,6,5
1198,213,1562,4.5,12,6
1124,252,4031,5,7,11
1122,316,3322,3.5,8,0
1148,555,343,0,0,2
1181,421,674,5,3,1
1139,196,2333,4.57,7,6
1145,612,1247,5,6,4
1136,279,1173,5,2,4
1171,350,1144,3,6,1
1215,285,1243,5,6,16
1163,26,3797,5,1,0
1232,83,600,5,7,2
1132,251,2955,5,5,9
1118,174,9255,4,21,20
832,56,223,0,0,0
1153,503,866,4.11,9,18
680,328,15260,4.27,86,85
1111,339,1056,5,11,8
887,184,9716,4.81,37,48
682,396,62920,4.82,148,90
1112,320,337,2.5,2,1
1095,221,3876,3.94,33,25
901,236,8335,4.61,54,80
1122,225,201,5,2,2
1233,329,101,5,1,1
1242,301,87,5,1,0
1214,180,276,0,0,0
1215,37,260,0,0,0
1246,221,2725,3.48,21,16
1252,100,27,0,0,0
0,272,29589,4.83,52,5
1242,305,4527,5,10,25
965,88,22654,4.95,21,14
1219,225,1953,3.38,32,59
1207,193,1322,4.57,21,29
1246,244,2933,4.06,18,37
1134,573,50,0,0,0
1254,184,277,4.92,12,45
1215,600,19391,4.77,77,154
1210,619,518,4.11,9,8
1248,192,591,4.71,17,38
1197,107,1782,4.77,26,46
1207,192,1068,4.07,15,19
1221,225,1738,4.6,20,55
1191,10,334,0,0,1
1192,244,90,0,0,1
1202,31,237,5,1,9
1192,64,125,5,1,0
1185,472,2322,4.88,8,4
1188,31,148,0,0,0
1149,83,609,0,0,0
1195,31,153,0,0,0
1193,31,160,0,0,1
1190,31,193,4.5,4,5
1186,21,124,0,0,3
1200,31,270,5,3,12
1191,183,180,4,2,5
1179,31,149,0,0,0
1171,224,705,0,0,1
886,167,10074,1,3,2
1185,31,772,5,1,8
662,16,15444,4.65,26,68
971,29,552,4.33,3,2
832,73,5329,5,10,5
832,165,1772,5,7,3
818,99,3082,4.7,10,6
982,125,1915,0,0,1
805,129,783,5,3,5
849,54,871,3.4,5,6
1154,77,50,0,0,1
861,184,3158,3.33,3,0
984,95,843,5,5,7
